actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.014892689883708954,mappo,0.0025261370465159416,1.2605873346328735,0.001,0.0,,,,,,,,,,,,0.0,,,,,0.06901007890701294,,,,,-0.008684239350259304
,mappo,,,,0.0,0.0,0.0,-0.4342119807843119,0.0,-0.004989975066109764,-0.4197022316220682,-0.4342119807843119,0.0,-0.42741891741752625,0.41789914311812026,0.7464492926001549,,,,,,,,,,,
-0.008062122389674187,mappo,2.885582208633423,1.267208218574524,0.0009996998999666556,1.0,,,,,,,,,,,,0.0,,,,,0.05546921491622925,,,,,-0.1962408572435379
,mappo,,,,1.0,0.62,31.0,-9.812042973935604,-5.424999907612801,-0.008978029998047532,-0.41364639124367386,-9.812042973935604,0.0,-4.37117275968194,0.40675407979870215,0.6136171844601631,,,,,,,,,,,
-0.01255872379988432,mappo,0.00010738582932390273,1.2762892246246338,0.0009993997999333112,2.0,,,,,,,,,,,,0.0,,,,,0.08679728209972382,,,,,0.0018694523023441434
,mappo,,,,2.0,0.0,0.0,0.09347261354560032,0.0,0.04166268938001849,-0.40172064874786884,0.09347261354560032,0.0,0.0,0.4535305735853399,0.5807319730520248,,,,,,,,,,,
-0.012607877142727375,mappo,1.3510348796844482,1.2789520025253296,0.0009990996998999666,3.0,,,,,,,,,,,,0.0,,,,,0.0631173774600029,,,,,-0.12359418720006943
,mappo,,,,3.0,0.32,16.0,-6.1797095611691475,-2.799999952316284,-0.03028094649380364,-0.4072172777960077,-6.1797095611691475,0.0,-3.3069252222776413,0.3647139040831462,0.69553012996912,,,,,,,,,,,
-0.017399800941348076,mappo,0.0014936053194105625,1.2801889181137085,0.0009987995998666222,4.0,,,,,,,,,,,,0.0,,,,,0.02219940908253193,,,,,-0.0012896998086944222
,mappo,,,,4.0,0.0,0.0,-0.06448498496320099,0.0,-0.007287125941729755,-0.4124188770801993,-0.06448498496320099,0.0,-0.07211517542600632,0.4273361917003058,0.6708275917172432,,,,,,,,,,,
