actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.31365177035331726,mappo,0.13855892419815063,1.2556564807891846,0.001,0.0,,,,,,,,,,,,0.0,,,,,0.03541035205125809,,,,,-0.08176238089799881
,mappo,,,,0.0,0.1,3.0,-2.45287149772048,-0.26249999552965164,-0.010468800108355936,-0.24448107249918394,-2.45287149772048,0.0,-2.1946317041292787,0.2592101111804368,0.638817501316468,,,,,,,,,,,
0.28925320506095886,mappo,0.4006480276584625,1.2415502071380615,0.0009939597315436243,1.0,,,,,,,,,,,,0.0,,,,,0.017699051648378372,,,,,-0.1008315458893776
,mappo,,,,1.0,0.16666666666666666,5.0,-3.0249465368688107,-0.699999988079071,-0.014605735518713914,-0.24695896300545428,-3.0249465368688107,0.0,-2.3471488915383816,0.28376705038249384,0.5180064695576827,,,,,,,,,,,
-0.2529624104499817,mappo,0.08774552494287491,1.2254384756088257,0.0009879194630872483,2.0,,,,,,,,,,,,0.0,,,,,0.03503000736236572,,,,,-0.05889124050736427
,mappo,,,,2.0,0.2,6.0,-1.7667371053248644,-0.5249999910593033,0.001134586113153091,-0.244268543945509,-1.7667371053248644,0.0,-1.251382127404213,0.2527789869427579,0.716479812314113,,,,,,,,,,,
0.4062153398990631,mappo,0.27921393513679504,1.2124096155166626,0.0009818791946308726,3.0,,,,,,,,,,,,0.0,,,,,0.02015715464949608,,,,,-0.08647678792476654
,mappo,,,,3.0,0.0,0.0,-2.5943033918738365,0.0,-0.017092838843836944,-0.25013406248763204,-2.5943033918738365,0.0,-2.570219964720309,0.24314346407845733,0.5837670030693213,,,,,,,,,,,
0.29622840881347656,mappo,0.10249420255422592,1.197136640548706,0.0009758389261744966,4.0,,,,,,,,,,,,0.0,,,,,0.015858080238103867,,,,,-0.05827898159623146
,mappo,,,,4.0,0.13333333333333333,4.0,-1.7483693398535252,-0.3499999940395355,-0.011474740846324494,-0.2406902285583783,-1.7483693398535252,0.0,-1.3942482993006706,0.24804389584824094,0.6332413164277871,,,,,,,,,,,
-0.011525308713316917,mappo,1.6691662073135376,1.208174467086792,0.0009697986577181209,5.0,,,,,,,,,,,,0.0,,,,,0.018778115510940552,,,,,-0.21845750510692596
,mappo,,,,5.0,1.0,30.0,-6.5537256598472595,-2.6249999552965164,-0.00958507458733493,-0.24726758136239368,-6.5537256598472595,0.0,-3.960895906202495,0.28902280338388664,0.5889497178296248,,,,,,,,,,,
-0.07798729836940765,mappo,0.2616797089576721,1.2086918354034424,0.000963758389261745,6.0,,,,,,,,,,,,0.0,,,,,0.020970631390810013,,,,,-0.09498157352209091
,mappo,,,,6.0,0.23333333333333334,7.0,-2.849447265267372,-0.6124999895691872,0.004225977898386191,-0.2347501381445909,-2.849447265267372,0.0,-2.261714229360223,0.25529110833099367,0.6055970432857672,,,,,,,,,,,
-0.22376082837581635,mappo,0.1854136884212494,1.227276086807251,0.0009577181208053692,7.0,,,,,,,,,,,,0.0,,,,,0.021368801593780518,,,,,-0.08610031008720398
