actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.0171489380300045,imappo,0.8949720859527588,0.2670949101448059,0.001,0.0,,,,,,,,,,,,,0.5,,,,,0.24193120002746582,,,,,-0.109654501080513
,imappo,,,,0.0,0.52,26.0,-5.4827252216637135,-2.799999952316284,0.007282962165334084,-0.37036437208007555,-5.532760698348284,0.05003548366948962,-2.7512197513133287,0.3815404313536419,0.0,0.50164063423872,,,,,,,,,,,
-0.020515233278274536,imappo,0.8754836916923523,1.2735790014266968,0.000996989966555184,1.0,,,,,,,,,,,,,0.49866220735785954,,,,,0.26085108518600464,,,,,-0.1197238340973854
,imappo,,,,1.0,0.8,40.0,-5.9861909076571465,-3.4999999403953552,0.004235276130231114,-0.40099836774606956,-6.024544134736061,0.03835320548387244,-2.52960801217705,0.40182692541111464,0.0,0.6973592382669449,,,,,,,,,,,
-0.012756614945828915,imappo,1.2869811058044434,1.2802557945251465,0.000993979933110368,2.0,,,,,,,,,,,,,0.4973244147157191,,,,,0.1894630789756775,,,,,-0.13315273821353912
,imappo,,,,2.0,0.38,19.0,-6.657636195421219,-2.3624999597668648,0.008746578392120341,-0.41341224394273013,-6.675838124006987,0.018201990672423563,-4.306426674127579,0.39775409004050744,0.0,0.6398570510745049,,,,,,,,,,,
-0.011491814628243446,imappo,0.11975793540477753,1.2705124616622925,0.0009909698996655519,3.0,,,,,,,,,,,,,0.4959866220735786,,,,,0.22877106070518494,,,,,-0.05798116326332092
,imappo,,,,3.0,0.06,3.0,-2.8990580029785633,-0.26249999552965164,-0.009589890009152668,-0.4092156766128028,-2.938759010285139,0.03970100686274236,-2.6203732397407293,0.3629198467644983,0.0,0.7078648892045021,,,,,,,,,,,
-0.01487322524189949,imappo,0.4488269090652466,1.2667196989059448,0.0009879598662207358,4.0,,,,,,,,,,,,,0.4946488294314381,,,,,0.2652771770954132,,,,,-0.11028242111206055
,imappo,,,,4.0,0.44,22.0,-5.514120891690254,-2.4499999582767487,-0.017063622743172857,-0.41066413090447895,-5.556432798504829,0.04231192317092791,-3.1181841921061277,0.4394791322738456,0.0,0.6124391250312329,,,,,,,,,,,
-0.017984291538596153,imappo,3.7832703590393066,1.2676188945770264,0.0009849498327759198,5.0,,,,,,,,,,,,,0.49331103678929766,,,,,0.18488405644893646,,,,,-0.22384889423847198
,imappo,,,,5.0,0.78,39.0,-11.192445233464241,-5.731249902397394,-0.012361313313192568,-0.40720612402947154,-11.218815699219704,0.026370450184913352,-5.490713342092931,0.4227149602211284,0.0,0.6356535570323467,,,,,,,,,,,
-0.01277993619441986,imappo,0.9876928925514221,0.2593463957309723,0.0009819397993311037,6.0,,,,,,,,,,,,,0.4919732441471572,,,,,0.22124040126800537,,,,,-0.13646192848682404
,imappo,,,,6.0,0.56,28.0,-6.823096580803394,-2.4499999582767487,-0.020743248800982883,-0.3754370802707854,-6.862195871770382,0.03909934946568683,-4.373337611556053,0.3573220045977905,0.0,0.6385040839016437,,,,,,,,,,,
-0.01056715752929449,imappo,0.11796034127473831,0.2593161463737488,0.0009789297658862877,7.0,,,,,,,,,,,,,0.49063545150501675,,,,,0.20541369915008545,,,,,-0.056610651314258575
,imappo,,,,7.0,0.02,1.0,-2.8305326141417027,-0.08749999850988388,-0.006531968572858204,-0.38246696423448157,-2.8523517139256,0.021819171808601823,-2.668583180755377,0.29273036773503236,0.0,0.6964305098354816,,,,,,,,,,,
-0.01523976307362318,imappo,0.3860827684402466,0.25761115550994873,0.0009759197324414716,8.0,,,,,,,,,,,,,0.48929765886287624,,,,,0.1339808702468872,,,,,-0.026675472036004066
