actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.021429721266031265,imappo,0.05442669987678528,1.2570154666900635,0.001,0.0,,,,,,,,,,,,,0.5,,,,,0.23188579082489014,,,,,-0.04514318332076073
,imappo,,,,0.0,0.0,0.0,-2.257159350439906,0.0,0.0022970475486090436,-0.4168046766644693,-2.286870064213872,0.029710720293223858,-2.291029589250684,0.4186671490278968,0.0,0.6890742591023445,,,,,,,,,,,
-0.00938260369002819,imappo,0.0066888886503875256,-2.735023260116577,0.000996989966555184,1.0,,,,,,,,,,,,,0.49866220735785954,,,,,0.23493340611457825,,,,,-0.02131647989153862
,imappo,,,,1.0,0.0,0.0,-1.0658241249620914,0.0,-0.017032455409520253,-0.3278197738036397,-1.1015523606911302,0.03572823644935852,-1.1925960332155228,0.43589589860675915,0.0,0.6084597194194794,,,,,,,,,,,
-0.014302755706012249,imappo,0.12120295315980911,1.2509654760360718,0.000993979933110368,2.0,,,,,,,,,,,,,0.4973244147157191,,,,,0.1522071659564972,,,,,-0.060779642313718796
,imappo,,,,2.0,0.0,0.0,-3.038982156664133,0.0,0.012115722042892685,-0.415218994487077,-3.063094686716795,0.02411252784077078,-3.064047704450786,0.40405629688984845,0.0,0.7089227801561355,,,,,,,,,,,
-0.004591126926243305,imappo,2.7317419052124023,-2.7409462928771973,0.0009909698996655519,3.0,,,,,,,,,,,,,0.4959866220735786,,,,,0.18657943606376648,,,,,-0.2029314786195755
,imappo,,,,3.0,0.76,38.0,-10.14657437801361,-3.9812499321997166,0.011038427833852893,-0.3222776425718621,-10.175094574689865,0.028520058753201738,-6.229016521014273,0.34641121456934343,0.0,0.7573463034629822,,,,,,,,,,,
-0.014422387816011906,imappo,0.7107155323028564,1.230384349822998,0.0009879598662207358,4.0,,,,,,,,,,,,,0.4946488294314381,,,,,0.11231033504009247,,,,,-0.11797084659337997
,imappo,,,,4.0,0.4,20.0,-5.8985427394509315,-1.7499999701976776,0.010585070646328631,-0.4137395927537,-5.913369942456484,0.014827225117187481,-4.120059401728213,0.35984394314755264,0.0,0.7000220470130444,,,,,,,,,,,
