actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.03193913400173187,mappo,13.590112686157227,1.252589225769043,0.001,0.0,,,,,,,,,,,,,,0.0,,,,,0.03253870829939842,,,,,-0.5847145318984985
,mappo,,,,0.0,0.0,0.0,-14.61786425113678,0.0,-0.008229646972267801,-0.1980051688005915,-14.61786425113678,0.0,-1.1072172746062279,0.2396697713265894,0.0,-13.544082077220082,0.5713495576381683,,,,,,,,,,,
-0.017941512167453766,mappo,13.869563102722168,1.2478904724121094,0.0007750000000000001,1.0,,,,,,,,,,,,,,0.0,,,,,0.03642997518181801,,,,,-0.5889121890068054
,mappo,,,,1.0,0.0,0.0,-14.722805142402649,0.0,0.005389167950170304,-0.20060578276752494,-14.722805142402649,0.0,-2.4149158094078302,0.18115627027418668,0.0,-12.293829202651978,0.5426799845695496,,,,,,,,,,,
-0.016098035499453545,mappo,8.124000549316406,1.2473222017288208,0.00055,2.0,,,,,,,,,,,,,,0.0,,,,,0.021961776539683342,,,,,-0.45455703139305115
,mappo,,,,2.0,0.28,7.0,-11.363926947116852,-0.6124999895691872,0.00268727494903942,-0.200227899098536,-11.363926947116852,0.0,-1.185431195423007,0.21157129599305335,0.0,-9.58002651669085,0.5450548714399338,,,,,,,,,,,
-0.011575114913284779,mappo,26.78311538696289,1.2479124069213867,0.000325,3.0,,,,,,,,,,,,,,0.0,,,,,0.01819916069507599,,,,,-0.7848114967346191
,mappo,,,,3.0,0.28,7.0,-19.62028568983078,-0.6124999895691872,0.009308240167626991,-0.2037349484380684,-19.62028568983078,0.0,-2.202869371511042,0.23658515070928843,-15.75,-10.65527940262109,0.46039076685905456,,,,,,,,,,,
-0.012602812610566616,mappo,15.745126724243164,1.25162935256958,0.00010000000000000005,4.0,,,,,,,,,,,,,,0.0,,,,,0.03096761181950569,,,,,-0.6292429566383362
,mappo,,,,4.0,0.32,8.0,-15.731072723865509,-0.699999988079071,-0.004392934495172085,-0.2007563506194856,-15.731072723865509,0.0,-2.158564383164048,0.24254115640360396,0.0,-12.909899968653917,0.5054178977012634,,,,,,,,,,,
,mappo,,,,4.0,,,,,,,,,,,,,,,0.624,15.6,-16.45070686340332,0.4853438999652863,,,,,,
,mappo,,,,4.0,,,,,,,,,,,,,,,,,,,,0.768,19.2,-17.260149979591368,0.442028017938137,
