actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01807059533894062,imappo,38.324649810791016,1.2520735263824463,0.001,0.0,,,,,,,,,,,,,,0.5,,,,,0.034564077854156494,,,,,-0.7148701548576355
,imappo,,,,0.0,0.86,43.0,-35.74350869655609,-3.8499999344348907,-0.003093463254678852,-0.4098710754769854,-35.75277668237686,0.009267810732126236,-3.9761009253561497,0.3751390259276377,0.0,-27.88885034993291,0.7008399711549282,,,,,,,,,,,
-0.01931910775601864,imappo,25.596389770507812,1.2473018169403076,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.49986662220740247,,,,,0.043729931116104126,,,,,-0.5939666032791138
,imappo,,,,1.0,0.0,0.0,-29.69832980632782,0.0,-0.03518118868012721,-0.42373893184412736,-29.702638506889343,0.004308726638555527,-1.2038066387176514,0.27111167127986846,0.0,-28.311023615300655,0.8706430757045746,,,,,,,,,,,
-0.016854302957654,imappo,30.0637149810791,1.2464340925216675,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.49973324441480493,,,,,0.049766905605793,,,,,-0.6386849284172058
,imappo,,,,2.0,0.36,18.0,-31.934246838092804,-1.5749999731779099,-0.022051191908758483,-0.41377804874355206,-31.941597819328308,0.007350776344537735,-3.4594576451927423,0.38402570168454986,0.0,-26.85533668845892,0.6907813827693462,,,,,,,,,,,
-0.010180512443184853,imappo,29.437063217163086,1.2469663619995117,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.4995998666222074,,,,,0.031057551503181458,,,,,-0.6459483504295349
,imappo,,,,3.0,0.62,31.0,-32.297412633895874,-2.7124999538064003,0.02925924132421187,-0.40900461245473707,-32.3011229634285,0.003711070865392685,-3.7306475592777133,0.3752839540120476,0.0,-25.853514175862074,0.7257081653177738,,,,,,,,,,,
-0.010793370194733143,imappo,20.672468185424805,1.2481361627578735,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.49946648882960987,,,,,0.04087551310658455,,,,,-0.5504426956176758
,imappo,,,,4.0,0.16,8.0,-27.52213591337204,-0.699999988079071,0.017339572792479885,-0.4099742651160341,-27.526969254016876,0.004833640530705452,-3.01181388925761,0.43055588915103726,0.0,-23.85307672806084,0.6531536975502967,,,,,,,,,,,
