actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.022013794630765915,mappo,1.4590054750442505,1.2661995887756348,0.001,0.0,,,,,,,,,,,,,,0.0,,,,,0.026606526225805283,,,,,-0.1583438366651535
,mappo,,,,0.0,0.16,8.0,-7.917191281914711,-0.699999988079071,-0.013535772736986473,-0.3939951402571751,-7.917191281914711,0.0,-2.1981910541653633,0.38853083907815744,0.0,-5.000000074505806,0.7299738630652428,,,,,,,,,,,
-0.018108153715729713,mappo,4.041451930999756,1.269436001777649,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.0,,,,,0.0401027649641037,,,,,-0.22677460312843323
,mappo,,,,1.0,0.38,19.0,-11.33873002231121,-2.143749963492155,-0.010566823106927359,-0.4001913664251333,-11.33873002231121,0.0,-4.211402582935989,0.4271809098063386,0.0,-5.000000074505806,0.6188502530753612,,,,,,,,,,,
-0.010083494707942009,mappo,4.412719249725342,1.2735223770141602,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.0,,,,,0.03838665038347244,,,,,-0.25177979469299316
,mappo,,,,2.0,0.4,20.0,-12.588989645242691,-2.4499999582767487,0.001952984530419144,-0.41293325122387614,-12.588989645242691,0.0,-5.159941910766065,0.43193254958714533,0.0,-5.000000074505806,0.7045112308859826,,,,,,,,,,,
-0.013506230898201466,mappo,1.1965429782867432,1.2766828536987305,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.0,,,,,0.02835780382156372,,,,,-0.14600476622581482
,mappo,,,,3.0,0.06,3.0,-7.30023830384016,-0.26249999552965164,-0.011916375377694521,-0.40755093602638226,-7.30023830384016,0.0,-1.932572178542614,0.3143013097878793,0.0,-5.000000074505806,0.7809843911230564,,,,,,,,,,,
-0.01317793782800436,mappo,5.134955883026123,1.2773079872131348,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.0,,,,,0.031730636954307556,,,,,-0.2703785002231598
,mappo,,,,4.0,0.88,44.0,-13.518925070762634,-4.374999925494194,-0.029181878433973907,-0.4094331806700211,-13.518925070762634,0.0,-4.143187781795859,0.4378780150827879,0.0,-5.000000074505806,0.5904650709033012,,,,,,,,,,,
-0.014817189425230026,mappo,9.603128433227539,1.2855502367019653,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.0,,,,,0.0193953737616539,,,,,-0.3835008144378662
,mappo,,,,5.0,0.84,42.0,-19.175040066242218,-7.787499867379665,-0.021785862838186176,-0.4097591219469905,-19.175040066242218,0.0,-5.593722625635564,0.3387134897798205,-1.5,-5.000000074505806,0.7269414263963699,,,,,,,,,,,
-0.01164307352155447,mappo,2.928645610809326,1.2848037481307983,0.0009981993997999334,6.0,,,,,,,,,,,,,,0.0,,,,,0.02241736650466919,,,,,-0.23377370834350586
,mappo,,,,6.0,0.66,33.0,-11.688686147332191,-2.887499950826168,-0.03322874910350038,-0.39906108401191887,-11.688686147332191,0.0,-3.7580346036702394,0.3891384938744977,0.0,-5.000000074505806,0.6940296445786953,,,,,,,,,,,
-0.009851410984992981,mappo,3.018028497695923,1.2917945384979248,0.000997899299766589,7.0,,,,,,,,,,,,,,0.0,,,,,0.01804376393556595,,,,,-0.24529609084129333
,mappo,,,,7.0,1.0,50.0,-12.26480458676815,-4.374999925494194,-0.037248249605355,-0.4092690597026376,-12.26480458676815,0.0,-2.828141111880541,0.38485403071500457,0.0,-5.000000074505806,0.7226628318428994,,,,,,,,,,,
-0.017504297196865082,mappo,0.5080053806304932,1.3064802885055542,0.0009975991997332445,8.0,,,,,,,,,,,,,,0.0,,,,,0.04074077680706978,,,,,-0.11229260265827179
,mappo,,,,8.0,0.0,0.0,-5.614630460739136,0.0,-0.06032122391806638,-0.42515857897524256,-5.614630460739136,0.0,-0.48194095119833946,0.35279035736039077,0.0,-5.000000074505806,0.6945480221509933,,,,,,,,,,,
-0.010565304197371006,mappo,0.5614486932754517,1.2973629236221313,0.0009972990996999,9.0,,,,,,,,,,,,,,0.0,,,,,0.03952857106924057,,,,,-0.1216425970196724
,mappo,,,,9.0,0.0,0.0,-6.082130156457424,0.0,-0.043916722029052835,-0.4024356333829928,-6.082130156457424,0.0,-1.0227175243198872,0.38693975250248513,0.0,-5.000000074505806,0.6743996372818947,,,,,,,,,,,
-0.012445860542356968,mappo,2.071899652481079,1.2969002723693848,0.0009969989996665555,10.0,,,,,,,,,,,,,,0.0,,,,,0.00626949779689312,,,,,-0.21012455224990845
,mappo,,,,10.0,0.74,37.0,-10.506226971745491,-3.2374999448657036,-0.04274743716109697,-0.42099082488857675,-10.506226971745491,0.0,-2.209203046746552,0.4042143767312609,0.0,-5.000000074505806,0.6638689075410366,,,,,,,,,,,
-0.011263135820627213,mappo,1.8212575912475586,1.2835623025894165,0.000996698899633211,11.0,,,,,,,,,,,,,,0.0,,,,,0.029477551579475403,,,,,-0.22132177650928497
,mappo,,,,11.0,0.34,17.0,-11.066087767481804,-1.487499974668026,-0.038897405651741934,-0.40929611959290924,-11.066087767481804,0.0,-4.568619426339865,0.43822522662503616,0.0,-5.000000074505806,0.6636475862562656,,,,,,,,,,,
-0.011710099875926971,mappo,1.2273571491241455,1.2753186225891113,0.0009963987995998667,12.0,,,,,,,,,,,,,,0.0,,,,,0.05328208580613136,,,,,-0.1769828200340271
,mappo,,,,12.0,0.32,16.0,-8.849140986800194,-1.399999976158142,-0.05589145003452245,-0.42862926988163963,-8.849140986800194,0.0,-2.369298721663654,0.40467855231213434,0.0,-5.000000074505806,0.7216927021741867,,,,,,,,,,,
-0.011761847883462906,mappo,2.2751026153564453,1.2539253234863281,0.0009960986995665223,13.0,,,,,,,,,,,,,,0.0,,,,,0.043477922677993774,,,,,-0.232500359416008
,mappo,,,,13.0,0.88,44.0,-11.625017896294594,-3.8937499336898327,-0.04571958478874194,-0.4123024481959874,-11.625017896294594,0.0,-2.700953713618219,0.42770803441999306,0.0,-5.000000074505806,0.6369509214162826,,,,,,,,,,,
-0.011551870964467525,mappo,0.7548098564147949,1.2359538078308105,0.0009957985995331777,14.0,,,,,,,,,,,,,,0.0,,,,,0.0477498322725296,,,,,-0.1239512637257576
,mappo,,,,14.0,0.0,0.0,-6.197563104331493,0.0,-0.01952734423211666,-0.4066901453479659,-6.197563104331493,0.0,-1.1251587849110365,0.3538132092978685,0.0,-5.000000074505806,0.694993008673191,,,,,,,,,,,
-0.014928576536476612,mappo,0.6516434550285339,1.2260147333145142,0.0009954984994998332,15.0,,,,,,,,,,,,,,0.0,,,,,0.02257275953888893,,,,,-0.11902579665184021
,mappo,,,,15.0,0.0,0.0,-5.9512899070978165,0.0,-0.0361414767789654,-0.4127504134667106,-5.9512899070978165,0.0,-0.9106283504515886,0.4082304045719525,0.0,-5.000000074505806,0.6913909286260604,,,,,,,,,,,
-0.011288868263363838,mappo,0.6043344140052795,1.2225373983383179,0.0009951983994664888,16.0,,,,,,,,,,,,,,0.0,,,,,0.04834337159991264,,,,,-0.12129762768745422
,mappo,,,,16.0,0.0,0.0,-6.064881764352322,0.0,-0.01835450920304993,-0.3981432468717685,-6.064881764352322,0.0,-1.0618284679949284,0.4134445387962842,0.0,-5.000000074505806,0.6374421218037605,,,,,,,,,,,
-0.009692813269793987,mappo,6.336777210235596,1.1999163627624512,0.0009948982994331444,17.0,,,,,,,,,,,,,,0.0,,,,,0.041451700031757355,,,,,-0.37785786390304565
,mappo,,,,17.0,1.0,50.0,-18.892892509698868,-6.2562498934566975,-0.043173674734816814,-0.4076468893690617,-18.892892509698868,0.0,-7.605315626598895,0.4194939742483257,0.0,-5.000000074505806,0.6172786125540733,,,,,,,,,,,
-0.013857496902346611,mappo,1.1497082710266113,1.1901270151138306,0.0009945981993998,18.0,,,,,,,,,,,,,,0.0,,,,,0.012617033906280994,,,,,-0.11715137213468552
,mappo,,,,18.0,0.0,0.0,-5.857568442821503,0.0,-0.03243720856846721,-0.4056989828059159,-5.857568442821503,0.0,-0.8232879396528006,0.40385573893718174,0.0,-5.000000074505806,0.6978196078538894,,,,,,,,,,,
-0.012136678211390972,mappo,3.3561999797821045,1.2003636360168457,0.0009942980993664554,19.0,,,,,,,,,,,,,,0.0,,,,,0.019184492528438568,,,,,-0.28041592240333557
,mappo,,,,19.0,0.0,0.0,-14.020796954631805,0.0,-0.014972869148778045,-0.39597188829793595,-14.020796954631805,0.0,-2.1750603560358286,0.3488899512367425,-14.25,-5.000000074505806,0.7823168610036373,,,,,,,,,,,
-0.013669183477759361,mappo,0.942335844039917,1.1907494068145752,0.000993997999333111,20.0,,,,,,,,,,,,,,0.0,,,,,0.03570307418704033,,,,,-0.15608610212802887
,mappo,,,,20.0,0.0,0.0,-7.804305136203766,0.0,-0.011396196858640906,-0.396391865433543,-7.804305136203766,0.0,-2.758570797741413,0.3620537874562615,0.0,-5.000000074505806,0.6815174761414527,,,,,,,,,,,
-0.01336402166634798,mappo,2.0264737606048584,1.1502352952957153,0.0009936978992997666,21.0,,,,,,,,,,,,,,0.0,,,,,0.05369686335325241,,,,,-0.1975264698266983
,mappo,,,,21.0,0.0,0.0,-9.876323014497757,0.0,-0.04946570085394342,-0.415648523485288,-9.876323014497757,0.0,-0.8442409317940474,0.3787086972999987,-8.25,-5.000000074505806,0.7571069477498531,,,,,,,,,,,
-0.01466346625238657,mappo,1.5311607122421265,1.1406347751617432,0.0009933977992664222,22.0,,,,,,,,,,,,,,0.0,,,,,0.0076070004142820835,,,,,-0.11256562918424606
,mappo,,,,22.0,0.0,0.0,-5.628281235694885,0.0,-0.05449038018377905,-0.4125760664755944,-5.628281235694885,0.0,-0.5725673213601112,0.41135265743287164,0.0,-5.000000074505806,0.7190831327438354,,,,,,,,,,,
-0.012810212559998035,mappo,13.256104469299316,1.1562418937683105,0.0009930976992330778,23.0,,,,,,,,,,,,,,0.0,,,,,0.02160206064581871,,,,,-0.4940963089466095
,mappo,,,,23.0,0.76,38.0,-24.70481562614441,-5.118749912828207,-0.032770615047638785,-0.409949008935655,-24.70481562614441,0.0,-4.772539569064975,0.3479291759413172,-20.25,-5.000000074505806,0.7366386601328849,,,,,,,,,,,
-0.011101257055997849,mappo,1.8989901542663574,1.125596284866333,0.0009927975991997334,24.0,,,,,,,,,,,,,,0.0,,,,,0.03401603549718857,,,,,-0.23929119110107422
,mappo,,,,24.0,0.6,30.0,-11.96455954015255,-3.062499947845936,-0.04868894227661258,-0.41094917490772787,-11.96455954015255,0.0,-3.8841176005080342,0.4416963004396166,0.0,-5.000000074505806,0.6284661038219929,,,,,,,,,,,
-0.01089554838836193,mappo,1.0597286224365234,1.1122686862945557,0.0009924974991663887,25.0,,,,,,,,,,,,,,0.0,,,,,0.03569996729493141,,,,,-0.1918625682592392
,mappo,,,,25.0,0.54,27.0,-9.59312792122364,-2.3624999597668648,-0.041662993625323,-0.4031324890675023,-9.59312792122364,0.0,-2.096848888322711,0.31101664056222944,0.0,-5.000000074505806,0.7582354047894477,,,,,,,,,,,
