actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.016679471358656883,mappo,31.924720764160156,1.2595667839050293,0.001,0.0,,,,,,,,,,,,,,0.0,,,,,0.04120499640703201,,,,,-0.6369959115982056
,mappo,,,,0.0,0.6,30.0,-31.849797308444977,-3.543749939650297,-0.015826505514759504,-0.40323347842058865,-31.849797308444977,0.0,-3.9867014084011316,0.35535445156665446,0.0,-24.25564049507375,0.7707033540308476,,,,,,,,,,,
-0.012192117050290108,mappo,32.73320007324219,1.263058066368103,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.0,,,,,0.029237816110253334,,,,,-0.6842424273490906
,mappo,,,,1.0,0.74,37.0,-34.21211904287338,-3.3249999433755875,0.00022574360334459698,-0.4030918226708309,-34.21211904287338,0.0,-4.762183547951281,0.37082887618930727,-11.25,-21.750601306557655,0.7019631370902062,,,,,,,,,,,
-0.012495298869907856,mappo,27.706890106201172,1.2626549005508423,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.0,,,,,0.04108453169465065,,,,,-0.6066651344299316
,mappo,,,,2.0,0.52,26.0,-30.333257257938385,-2.274999961256981,-0.032639266843119685,-0.41110525716794655,-30.333257257938385,0.0,-2.619797218590975,0.44805832191468653,0.0,-25.442774007096887,0.7110774935781956,,,,,,,,,,,
-0.01247189100831747,mappo,27.86174774169922,1.2634501457214355,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.0,,,,,0.029028544202446938,,,,,-0.6162111163139343
,mappo,,,,3.0,0.7,35.0,-30.810552835464478,-3.062499947845936,-0.003911880565155457,-0.4031013076455565,-30.810552835464478,0.0,-2.8452194835990667,0.3635321946694603,0.0,-24.859352622181177,0.7025543311238289,,,,,,,,,,,
-0.011582711711525917,mappo,13.416892051696777,1.2628717422485352,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.0,,,,,0.042423319071531296,,,,,-0.43485337495803833
,mappo,,,,4.0,0.28,14.0,-21.742668330669403,-1.3562499769032001,-0.03350567588637432,-0.4223976682042121,-21.742668330669403,0.0,-4.439992448315024,3.484789162528614,0.0,-18.975311876740307,0.5735951933264732,,,,,,,,,,,
-0.008321845903992653,mappo,29.940567016601562,1.2640422582626343,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.0,,,,,0.025251120328903198,,,,,-0.6552159190177917
,mappo,,,,5.0,0.0,0.0,-32.76079481840134,0.0,-0.036447312904556384,-0.41239556008804357,-32.76079481840134,0.0,-6.386435016989708,0.2971677150776486,0.0,-26.222684174776077,0.841818991303444,,,,,,,,,,,
-0.010278788395226002,mappo,36.216224670410156,1.2562025785446167,0.0009981993997999334,6.0,,,,,,,,,,,,,,0.0,,,,,0.03269713371992111,,,,,-0.7302546501159668
,mappo,,,,6.0,0.96,48.0,-36.512734174728394,-4.199999928474426,-0.03932216367394403,-0.42026595637435094,-36.512734174728394,0.0,-3.6329339910298586,0.39841806153526704,0.0,-28.618630453944206,0.6431046780943871,,,,,,,,,,,
-0.011263838969171047,mappo,28.695085525512695,1.245184063911438,0.000997899299766589,7.0,,,,,,,,,,,,,,0.0,,,,,0.03787001967430115,,,,,-0.6686385273933411
,mappo,,,,7.0,0.76,38.0,-33.43192595243454,-3.543749939650297,-0.02121625725811782,-0.41911983495811,-33.43192595243454,0.0,-5.220376618206501,0.39801967253151815,0.0,-24.62548299721675,0.6907604610919953,,,,,,,,,,,
-0.015491265803575516,mappo,10.78965950012207,1.2380585670471191,0.0009975991997332445,8.0,,,,,,,,,,,,,,0.0,,,,,0.03379036858677864,,,,,-0.42949631810188293
,mappo,,,,8.0,0.0,0.0,-21.47481507062912,0.0,-0.04958243537009821,-0.41513068079802906,-21.47481507062912,0.0,-0.8493414707481861,0.34787505747897285,0.0,-20.508635640144348,0.732602002620697,,,,,,,,,,,
