actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01578889600932598,mappo,0.7783817052841187,1.2568303346633911,0.001,0.0,,,,,,,,,,,,,0.0,,,,,0.0372559130191803,,,,,-0.10188160091638565
,mappo,,,,0.0,0.62,31.0,-5.094079878181219,-2.7124999538064003,-0.0231294527773116,-0.41926572941156337,-5.094079878181219,0.0,-2.269621293991804,0.3304365574778956,0.0,0.8025707067549228,,,,,,,,,,,
-0.017132356762886047,mappo,4.026695251464844,1.2577983140945435,0.000996989966555184,1.0,,,,,,,,,,,,,0.0,,,,,0.06968449056148529,,,,,-0.21750541031360626
,mappo,,,,1.0,0.88,44.0,-10.875270366668701,-6.649999886751175,-0.016188482014698025,-0.4162514053314226,-10.875270366668701,0.0,-4.152082446962595,0.35925191682872537,0.0,0.7213436111807823,,,,,,,,,,,
-0.01151035726070404,mappo,0.008730411529541016,1.2593235969543457,0.000993979933110368,2.0,,,,,,,,,,,,,0.0,,,,,0.0369725227355957,,,,,-0.023995818570256233
,mappo,,,,2.0,0.0,0.0,-1.1997909042984247,0.0,0.0038232208498669706,-0.41842097652261145,-1.1997909042984247,0.0,-1.1625655554234982,0.37737240322849175,0.0,0.7307427954673767,,,,,,,,,,,
-0.009482430294156075,mappo,0.7191497683525085,1.2548762559890747,0.0009909698996655519,3.0,,,,,,,,,,,,,0.0,,,,,0.039158619940280914,,,,,-0.10490366816520691
,mappo,,,,3.0,0.6,30.0,-5.245183605700731,-2.6249999552965164,0.0019009635770288469,-0.40977441897121025,-5.245183605700731,0.0,-2.5882623409852386,0.3759521986926302,0.0,0.7224388463795185,,,,,,,,,,,
-0.01147331390529871,mappo,0.35345545411109924,1.2478129863739014,0.0009879598662207358,4.0,,,,,,,,,,,,,0.0,,,,,0.02254970744252205,,,,,-0.09008882194757462
,mappo,,,,4.0,0.32,16.0,-4.504441529512405,-1.399999976158142,-0.02684384182236954,-0.42214142365264706,-4.504441529512405,0.0,-3.0518761184066534,0.39641984112836326,0.0,0.6053317067027092,,,,,,,,,,,
-0.014665248803794384,mappo,2.569321870803833,1.2444069385528564,0.0009849498327759198,5.0,,,,,,,,,,,,,0.0,,,,,0.02211640402674675,,,,,-0.2278115600347519
,mappo,,,,5.0,0.48,24.0,-11.390577733516693,-2.4499999582767487,-0.004248651278601301,-0.41505673580104485,-11.390577733516693,0.0,-8.977231655269861,0.4559590466578811,0.0,0.5787944471836091,,,,,,,,,,,
-0.016028739511966705,mappo,0.05387759208679199,1.2398676872253418,0.0009819397993311037,6.0,,,,,,,,,,,,,0.0,,,,,0.03424487262964249,,,,,-0.011113626882433891
