actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.02058379165828228,mappo,3.740804672241211,1.2492784261703491,0.001,0.0,,,,,,,,,,,,,,0.0,,,,,0.038428712636232376,,,,,-0.2266658991575241
,mappo,,,,0.0,0.42,21.0,-11.333294332027435,-1.8374999687075615,-0.016831722427951945,-0.41919434464216465,-11.333294332027435,0.0,-4.454267416149378,0.394499327471749,0.0,-5.000000074505806,0.6605738155543804,,,,,,,,,,,
-0.018477924168109894,mappo,1.8302831649780273,1.2446203231811523,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.0,,,,,0.048422880470752716,,,,,-0.16167642176151276
,mappo,,,,1.0,0.44,22.0,-8.083821095526218,-1.9249999672174454,-0.018755165186320255,-0.4149453110003378,-8.083821095526218,0.0,-1.0833922224119306,0.358271658033118,0.0,-5.000000074505806,0.7112483371794224,,,,,,,,,,,
-0.014059268869459629,mappo,0.5122016072273254,1.2450059652328491,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.0,,,,,0.027261413633823395,,,,,-0.10378018021583557
,mappo,,,,2.0,0.0,0.0,-5.189008712768555,0.0,-0.0013870560747477612,-0.41343847107782494,-5.189008712768555,0.0,-0.20174026861786842,0.42755721411322156,0.0,-5.000000074505806,0.6774842497706414,,,,,,,,,,,
-0.011137066408991814,mappo,0.9264837503433228,1.240302562713623,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.0,,,,,0.01934843510389328,,,,,-0.1311781108379364
,mappo,,,,3.0,0.04,2.0,-6.5589058473706245,-0.17499999701976776,-0.02881518844492348,-0.40887954262143467,-6.5589058473706245,0.0,-1.3779638148844242,0.4317527626717492,0.0,-5.000000074505806,0.7207335624098777,,,,,,,,,,,
-0.009434651583433151,mappo,1.3175941705703735,1.2337918281555176,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.0,,,,,0.036159053444862366,,,,,-0.15447206795215607
,mappo,,,,4.0,0.0,0.0,-7.723604187369347,0.0,-0.006478182175499114,-0.418584319690126,-7.723604187369347,0.0,-2.673535951413214,0.3749942923286653,0.0,-5.000000074505806,0.6949407179653645,,,,,,,,,,,
-0.013840830884873867,mappo,4.133862018585205,1.2294517755508423,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.0,,,,,0.02033904939889908,,,,,-0.2720869183540344
,mappo,,,,5.0,0.42,21.0,-13.604346379637718,-2.7124999538064003,-0.04116395806784112,-0.42037526014610194,-13.604346379637718,0.0,-5.876968409866095,0.4466615159173841,0.0,-5.000000074505806,0.6128602267801762,,,,,,,,,,,
-0.014182258397340775,mappo,1.091478705406189,1.2228630781173706,0.0009981993997999334,6.0,,,,,,,,,,,,,,0.0,,,,,0.016710028052330017,,,,,-0.15651912987232208
,mappo,,,,6.0,0.0,0.0,-7.825956642627716,0.0,0.0017994959918041786,-0.42174198626889847,-7.825956642627716,0.0,-2.7991117043420672,0.39309760370429103,0.0,-5.000000074505806,0.7502471977472305,,,,,,,,,,,
-0.015247496776282787,mappo,2.615492582321167,1.224474310874939,0.000997899299766589,7.0,,,,,,,,,,,,,,0.0,,,,,0.02647380530834198,,,,,-0.230025514960289
,mappo,,,,7.0,0.62,31.0,-11.501276597380638,-2.7124999538064003,-0.01307880986863097,-0.4091871733398875,-11.501276597380638,0.0,-3.674631596542895,0.3081212233141173,0.0,-5.000000074505806,0.7956728744506836,,,,,,,,,,,
-0.012240489013493061,mappo,0.8225463628768921,1.213658332824707,0.0009975991997332445,8.0,,,,,,,,,,,,,,0.0,,,,,0.027339797466993332,,,,,-0.13594233989715576
,mappo,,,,8.0,0.0,0.0,-6.797116741538048,0.0,0.008072128318559635,-0.3991175324335927,-6.797116741538048,0.0,-1.8081606142222881,0.40208928124320664,0.0,-5.000000074505806,0.6987437270581722,,,,,,,,,,,
-0.018058091402053833,mappo,0.7025108337402344,1.2013847827911377,0.0009972990996999,9.0,,,,,,,,,,,,,,0.0,,,,,0.02967004105448723,,,,,-0.13418246805667877
,mappo,,,,9.0,0.14,7.0,-6.709122866392136,-0.6124999895691872,-0.007448428567840892,-0.4152612968318863,-6.709122866392136,0.0,-1.095550186932087,0.4216371320697476,0.0,-5.000000074505806,0.657346126139164,,,,,,,,,,,
-0.010372549295425415,mappo,1.4551788568496704,1.194177508354187,0.0009969989996665555,10.0,,,,,,,,,,,,,,0.0,,,,,0.03127460554242134,,,,,-0.17264831066131592
,mappo,,,,10.0,0.36,18.0,-8.632415927946568,-1.5749999731779099,-0.05402435139453132,-0.41304905027209315,-8.632415927946568,0.0,-1.995997091755271,0.4056545722444298,0.0,-5.000000074505806,0.6902470128238201,,,,,,,,,,,
-0.011536330915987492,mappo,9.622653007507324,1.193936824798584,0.000996698899633211,11.0,,,,,,,,,,,,,,0.0,,,,,0.020143959671258926,,,,,-0.410237193107605
,mappo,,,,11.0,0.92,46.0,-20.511860370635986,-6.124999895691872,0.018498876711593226,-0.41358480846975,-20.511860370635986,0.0,-9.415601561777294,0.4238276207988747,0.0,-5.000000074505806,0.6971005488932133,,,,,,,,,,,
-0.012644804082810879,mappo,0.7930741310119629,1.1848204135894775,0.0009963987995998667,12.0,,,,,,,,,,,,,,0.0,,,,,0.020940151065587997,,,,,-0.13776017725467682
,mappo,,,,12.0,0.12,6.0,-6.888008899986744,-0.5249999910593033,0.0089132755657797,-0.41315187195141334,-6.888008899986744,0.0,-1.3934901915490627,0.4097200239011727,0.0,-4.975000074133277,0.6783512516319752,,,,,,,,,,,
-0.013763681054115295,mappo,4.398355960845947,1.1778053045272827,0.0009960986995665223,13.0,,,,,,,,,,,,,,0.0,,,,,0.026666011661291122,,,,,-0.2979959547519684
,mappo,,,,13.0,0.48,24.0,-14.899798028171062,-2.099999964237213,-0.048250937494174195,-0.40428463913849555,-14.899798028171062,0.0,-2.0974168553948402,0.3760276312050337,-12.0,-5.000000074505806,0.7568960551917553,,,,,,,,,,,
-0.011597948148846626,mappo,0.8727286458015442,1.1713321208953857,0.0009957985995331777,14.0,,,,,,,,,,,,,,0.0,,,,,0.02822049707174301,,,,,-0.16080401837825775
