actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,return_mean
-0.00297703524120152,mappo,3.099060918998475e-08,0.9138966798782349,0.0009945981993998,18.0,,,,,,,,,,,,,,0.0,,,,,0.009602164849638939,0.0
,mappo,,,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.011156146414577961,mappo,4.4881407035290977e-08,0.9251580834388733,0.0009942980993664554,19.0,,,,,,,,,,,,,,0.0,,,,,0.01011904887855053,0.0
,mappo,,,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00576862134039402,mappo,2.8270870089386335e-08,0.9236183762550354,0.000993997999333111,20.0,,,,,,,,,,,,,,0.0,,,,,0.010102982632815838,0.0
,mappo,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0022720464039593935,mappo,4.795370855958936e-08,0.9191343188285828,0.0009936978992997666,21.0,,,,,,,,,,,,,,0.0,,,,,0.009876077994704247,0.0
,mappo,,,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004147714003920555,mappo,4.3462609511379924e-08,0.9261947870254517,0.0009933977992664222,22.0,,,,,,,,,,,,,,0.0,,,,,0.010678190737962723,0.0
,mappo,,,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.008186470717191696,mappo,1.922521519759357e-08,0.920584499835968,0.0009930976992330778,23.0,,,,,,,,,,,,,,0.0,,,,,0.010093944147229195,0.0
,mappo,,,,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0064951092936098576,mappo,1.8264065815287722e-08,0.9038763642311096,0.0009927975991997334,24.0,,,,,,,,,,,,,,0.0,,,,,0.00997182447463274,0.0
,mappo,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005317830014973879,mappo,2.0172224779457792e-08,0.8914544582366943,0.0009924974991663887,25.0,,,,,,,,,,,,,,0.0,,,,,0.010334120132029057,0.0
,mappo,,,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00638909637928009,mappo,4.1595171751396265e-08,0.8780392408370972,0.0009921973991330443,26.0,,,,,,,,,,,,,,0.0,,,,,0.010901125147938728,0.0
,mappo,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009767656214535236,mappo,8.550610886004506e-08,0.8641030788421631,0.0009918972990997,27.0,,,,,,,,,,,,,,0.0,,,,,0.011083384975790977,0.0
,mappo,,,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009742354974150658,mappo,3.618966104568244e-08,0.8470125198364258,0.0009915971990663555,28.0,,,,,,,,,,,,,,0.0,,,,,0.010872181504964828,0.0
,mappo,,,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.001687111216597259,mappo,4.760381600021901e-08,0.8311085104942322,0.000991297099033011,29.0,,,,,,,,,,,,,,0.0,,,,,0.011382302269339561,0.0
,mappo,,,,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0038946031127125025,mappo,1.0375040915278078e-07,0.8225666284561157,0.0009909969989996665,30.0,,,,,,,,,,,,,,0.0,,,,,0.011501278728246689,0.0
,mappo,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005723350681364536,mappo,6.01685385959172e-08,0.8106604814529419,0.000990696898966322,31.0,,,,,,,,,,,,,,0.0,,,,,0.011494841426610947,0.0
,mappo,,,,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0006341154221445322,mappo,2.1045211795467367e-08,0.7997302412986755,0.0009903967989329777,32.0,,,,,,,,,,,,,,0.0,,,,,0.01135287806391716,0.0
,mappo,,,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009171057492494583,mappo,3.052699781846968e-08,0.7962796092033386,0.0009900966988996333,33.0,,,,,,,,,,,,,,0.0,,,,,0.011222513392567635,0.0
,mappo,,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.006688347086310387,mappo,1.1426424251226308e-08,0.7980348467826843,0.0009897965988662888,34.0,,,,,,,,,,,,,,0.0,,,,,0.01150849461555481,0.0
,mappo,,,,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0008021394605748355,mappo,1.9908735993112714e-08,0.7873495221138,0.0009894964988329444,35.0,,,,,,,,,,,,,,0.0,,,,,0.011699996888637543,0.0
,mappo,,,,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.003334547160193324,mappo,5.932690783083672e-08,0.7766303420066833,0.0009891963987995998,36.0,,,,,,,,,,,,,,0.0,,,,,0.011549088172614574,0.0
,mappo,,,,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004347020760178566,mappo,1.8957160818899865e-07,0.7614990472793579,0.0009888962987662554,37.0,,,,,,,,,,,,,,0.0,,,,,0.01145334355533123,0.0
,mappo,,,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005696398671716452,mappo,5.938255185355956e-07,0.751797616481781,0.000988596198732911,38.0,,,,,,,,,,,,,,0.0,,,,,0.01171395555138588,0.0
,mappo,,,,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0007486222311854362,mappo,1.5121736396395136e-06,0.7512423396110535,0.0009882960986995666,39.0,,,,,,,,,,,,,,0.0,,,,,0.01178514864295721,0.0
,mappo,,,,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.000579721003305167,mappo,2.0283509911678266e-06,0.7484345436096191,0.0009879959986662222,40.0,,,,,,,,,,,,,,0.0,,,,,0.012183994054794312,0.0
,mappo,,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005297291558235884,mappo,1.3280472330734483e-06,0.7363524436950684,0.0009876958986328776,41.0,,,,,,,,,,,,,,0.0,,,,,0.011780179105699062,0.0
,mappo,,,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004782644100487232,mappo,5.326957648321695e-07,0.7099072933197021,0.0009873957985995331,42.0,,,,,,,,,,,,,,0.0,,,,,0.012072593905031681,0.0
,mappo,,,,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0068679372780025005,mappo,1.2641181967865123e-07,0.6906938552856445,0.0009870956985661887,43.0,,,,,,,,,,,,,,0.0,,,,,0.01197009440511465,0.0
,mappo,,,,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00492085563018918,mappo,6.35263504022987e-08,0.6743037700653076,0.0009867955985328443,44.0,,,,,,,,,,,,,,0.0,,,,,0.011894523166120052,0.0
,mappo,,,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0014805174432694912,mappo,2.382322072946863e-08,0.6567904353141785,0.0009864954984995,45.0,,,,,,,,,,,,,,0.0,,,,,0.01208307035267353,0.0
,mappo,,,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002528273966163397,mappo,1.580738029360873e-08,0.6341226100921631,0.0009861953984661555,46.0,,,,,,,,,,,,,,0.0,,,,,0.012239588424563408,0.0
,mappo,,,,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005602921359241009,mappo,7.397977785927878e-09,0.6267532706260681,0.0009858952984328109,47.0,,,,,,,,,,,,,,0.0,,,,,0.011774631217122078,0.0
,mappo,,,,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0013401025207713246,mappo,4.462613834022022e-09,0.621448278427124,0.0009855951983994665,48.0,,,,,,,,,,,,,,0.0,,,,,0.012001387774944305,0.0
,mappo,,,,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0014745674561709166,mappo,6.201284374895977e-09,0.6344723105430603,0.000985295098366122,49.0,,,,,,,,,,,,,,0.0,,,,,0.012245068326592445,0.0
,mappo,,,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00331599242053926,mappo,2.4161426637192562e-08,0.655305027961731,0.0009849949983327777,50.0,,,,,,,,,,,,,,0.0,,,,,0.012281058356165886,0.0
,mappo,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0038599756080657244,mappo,1.0052998433707216e-08,0.6731486916542053,0.0009846948982994333,51.0,,,,,,,,,,,,,,0.0,,,,,0.011604785919189453,0.0
,mappo,,,,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.002949252026155591,mappo,9.172953063796285e-09,0.6621456146240234,0.0009843947982660886,52.0,,,,,,,,,,,,,,0.0,,,,,0.012407142668962479,0.0
,mappo,,,,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0029185728635638952,mappo,1.6694663429461798e-08,0.6529573798179626,0.0009840946982327442,53.0,,,,,,,,,,,,,,0.0,,,,,0.012598162516951561,0.0
,mappo,,,,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004048056900501251,mappo,2.7474010622086098e-08,0.6616974472999573,0.0009837945981993998,54.0,,,,,,,,,,,,,,0.0,,,,,0.012563839554786682,0.0
,mappo,,,,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00598779646679759,mappo,6.855648848613782e-08,0.671240508556366,0.0009834944981660554,55.0,,,,,,,,,,,,,,0.0,,,,,0.012124599888920784,0.0
,mappo,,,,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00335902557708323,mappo,6.75640876579564e-08,0.6678829193115234,0.000983194398132711,56.0,,,,,,,,,,,,,,0.0,,,,,0.012419799342751503,0.0
,mappo,,,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0013985568657517433,mappo,6.726590129346732e-08,0.6634439826011658,0.0009828942980993664,57.0,,,,,,,,,,,,,,0.0,,,,,0.012256605550646782,0.0
,mappo,,,,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0008436805801466107,mappo,1.319865674531684e-07,0.6651537418365479,0.000982594198066022,58.0,,,,,,,,,,,,,,0.0,,,,,0.012651139870285988,0.0
,mappo,,,,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0072069307789206505,mappo,3.1333166816693847e-07,0.6822225451469421,0.0009822940980326776,59.0,,,,,,,,,,,,,,0.0,,,,,0.01249777339398861,0.0
,mappo,,,,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0021160596515983343,mappo,3.678593998301949e-07,0.697208046913147,0.0009819939979993331,60.0,,,,,,,,,,,,,,0.0,,,,,0.01197042316198349,0.0
,mappo,,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.003184510860592127,mappo,4.6614758275609347e-07,0.6980313062667847,0.0009816938979659887,61.0,,,,,,,,,,,,,,0.0,,,,,0.012270445004105568,0.0
,mappo,,,,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.012446794658899307,mappo,4.5305921503313584e-07,0.6948261260986328,0.0009813937979326443,62.0,,,,,,,,,,,,,,0.0,,,,,0.011937745846807957,0.0
,mappo,,,,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0004904090892523527,mappo,4.1977367004619737e-07,0.6921801567077637,0.0009810936978992997,63.0,,,,,,,,,,,,,,0.0,,,,,0.012647809460759163,0.0
,mappo,,,,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0064917379058897495,mappo,5.44474914931925e-07,0.7061111927032471,0.0009807935978659553,64.0,,,,,,,,,,,,,,0.0,,,,,0.012128381989896297,0.0
,mappo,,,,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.003890138352289796,mappo,3.893572966262582e-07,0.707373321056366,0.0009804934978326109,65.0,,,,,,,,,,,,,,0.0,,,,,0.01235996000468731,0.0
,mappo,,,,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0018408058676868677,mappo,3.182636021392682e-07,0.6987285614013672,0.0009801933977992665,66.0,,,,,,,,,,,,,,0.0,,,,,0.01229853555560112,0.0
,mappo,,,,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00432348670437932,mappo,3.4249623581672495e-07,0.6913540363311768,0.000979893297765922,67.0,,,,,,,,,,,,,,0.0,,,,,0.012513871304690838,0.0
,mappo,,,,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005759731400758028,mappo,2.649317991654243e-07,0.6834368109703064,0.0009795931977325774,68.0,,,,,,,,,,,,,,0.0,,,,,0.011907145380973816,0.0
,mappo,,,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.008608415722846985,mappo,1.6281742887258588e-07,0.6677960753440857,0.000979293097699233,69.0,,,,,,,,,,,,,,0.0,,,,,0.012378942221403122,0.0
,mappo,,,,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00652414932847023,mappo,1.1052436832414969e-07,0.6633874177932739,0.0009789929976658886,70.0,,,,,,,,,,,,,,0.0,,,,,0.012161396443843842,0.0
,mappo,,,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005939506459981203,mappo,9.409063750354107e-08,0.662274956703186,0.0009786928976325442,71.0,,,,,,,,,,,,,,0.0,,,,,0.011993911117315292,0.0
,mappo,,,,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0017423946410417557,mappo,3.3476197813797626e-08,0.6522474884986877,0.0009783927975991998,72.0,,,,,,,,,,,,,,0.0,,,,,0.011965223588049412,0.0
,mappo,,,,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002731852699071169,mappo,3.0883146706628395e-08,0.6350736021995544,0.0009780926975658554,73.0,,,,,,,,,,,,,,0.0,,,,,0.012383630499243736,0.0
,mappo,,,,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0060245580971241,mappo,1.8634223053481946e-08,0.6058405041694641,0.0009777925975325108,74.0,,,,,,,,,,,,,,0.0,,,,,0.01220695860683918,0.0
,mappo,,,,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.00014677154831588268,mappo,1.9142484930512182e-08,0.585503339767456,0.0009774924974991664,75.0,,,,,,,,,,,,,,0.0,,,,,0.01228404138237238,0.0
,mappo,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0029489086009562016,mappo,2.7179186901094e-08,0.5907827019691467,0.000977192397465822,76.0,,,,,,,,,,,,,,0.0,,,,,0.012065431103110313,0.0
,mappo,,,,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0027517422568053007,mappo,1.5758427451828538e-08,0.5783829689025879,0.0009768922974324776,77.0,,,,,,,,,,,,,,0.0,,,,,0.012121308594942093,0.0
,mappo,,,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002968626096844673,mappo,1.5475166037504096e-08,0.5815268754959106,0.0009765921973991331,78.0,,,,,,,,,,,,,,0.0,,,,,0.012150276452302933,0.0
,mappo,,,,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.007912530563771725,mappo,2.143024246947789e-08,0.5847535133361816,0.0009762920973657886,79.0,,,,,,,,,,,,,,0.0,,,,,0.012052301317453384,0.0
,mappo,,,,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.006648945156484842,mappo,2.895981054962249e-08,0.5751776695251465,0.0009759919973324441,80.0,,,,,,,,,,,,,,0.0,,,,,0.012176716700196266,0.0
,mappo,,,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.003536450443789363,mappo,7.753380160124834e-09,0.5807923674583435,0.0009756918972990997,81.0,,,,,,,,,,,,,,0.0,,,,,0.012045290321111679,0.0
,mappo,,,,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0022376610431820154,mappo,9.27855658972021e-09,0.6018194556236267,0.0009753917972657553,82.0,,,,,,,,,,,,,,0.0,,,,,0.012206735089421272,0.0
,mappo,,,,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.006448184140026569,mappo,4.693400335042952e-09,0.6136579513549805,0.0009750916972324108,83.0,,,,,,,,,,,,,,0.0,,,,,0.01166214607656002,0.0
,mappo,,,,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004317788407206535,mappo,3.627816713702714e-09,0.6097326874732971,0.0009747915971990664,84.0,,,,,,,,,,,,,,0.0,,,,,0.011815601959824562,0.0
,mappo,,,,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0018340740352869034,mappo,4.651824259127579e-09,0.6049410700798035,0.000974491497165722,85.0,,,,,,,,,,,,,,0.0,,,,,0.012002144008874893,0.0
,mappo,,,,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002398382406681776,mappo,6.193763724127166e-09,0.6146281957626343,0.0009741913971323774,86.0,,,,,,,,,,,,,,0.0,,,,,0.012042212300002575,0.0
,mappo,,,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0040041194297373295,mappo,1.4045704155307703e-08,0.6032812595367432,0.000973891297099033,87.0,,,,,,,,,,,,,,0.0,,,,,0.012216541916131973,0.0
,mappo,,,,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005464470479637384,mappo,1.9813578333582882e-08,0.5837152600288391,0.0009735911970656886,88.0,,,,,,,,,,,,,,0.0,,,,,0.012320351786911488,0.0
