actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.016335932537913322,mappo,0.003671652637422085,1.2626752853393555,0.001,0.0,,,,,,,,,,,,0.0,,,,,0.06459618359804153,,,,,-0.009338160045444965
,mappo,,,,0.0,0.0,0.0,-0.4669080403400585,0.0,-0.0027640986422738933,-0.4225339299882762,-0.4669080403400585,0.0,-0.4696942940354347,0.4280842784246488,0.5528427746891975,,,,,,,,,,,
-0.013247288763523102,mappo,7.511150761274621e-05,1.2658851146697998,0.0009981963927855712,1.0,,,,,,,,,,,,0.0,,,,,0.05489388108253479,,,,,0.0005543786101043224
,mappo,,,,1.0,0.0,0.0,0.027718931902199984,0.0,0.05264561023827241,-0.4157232978614047,0.027718931902199984,0.0,-0.008308105170726776,0.399104724470817,0.6715616327524185,,,,,,,,,,,
-0.019213249906897545,mappo,8.720729238120839e-05,1.2669897079467773,0.0009963927855711422,2.0,,,,,,,,,,,,0.0,,,,,0.07037125527858734,,,,,0.0006420918507501483
,mappo,,,,2.0,0.0,0.0,0.03210459370166063,0.0,-0.006609896861732523,-0.40486984158633277,0.03210459370166063,0.0,-0.0017528235912322998,0.44533715628313075,0.5806317949295043,,,,,,,,,,,
-0.010179122909903526,mappo,0.004910651594400406,1.2657160758972168,0.0009945891783567134,3.0,,,,,,,,,,,,0.0,,,,,0.061826832592487335,,,,,-0.01070345751941204
,mappo,,,,3.0,0.0,0.0,-0.535172913048882,0.0,0.0063200070117090945,-0.40810458024498075,-0.535172913048882,0.0,-0.5679572224617004,0.4345688929388416,0.6900603714585304,,,,,,,,,,,
-0.011005296371877193,mappo,0.00037853934918530285,1.2625796794891357,0.0009927855711422847,4.0,,,,,,,,,,,,0.0,,,,,0.04709155112504959,,,,,-0.001711611752398312
,mappo,,,,4.0,0.0,0.0,-0.08558057865593582,0.0,-0.029671226971004216,-0.4158918170724064,-0.08558057865593582,0.0,-0.005167171359062195,0.3651496375387069,0.8219319441914559,,,,,,,,,,,
-0.01447882130742073,mappo,3.867469549179077,1.2674330472946167,0.0009909819639278557,5.0,,,,,,,,,,,,0.0,,,,,0.04637850448489189,,,,,-0.228287011384964
,mappo,,,,5.0,0.56,28.0,-11.414350911974907,-4.899999916553497,0.004281711048747638,-0.39291144884191453,-11.414350911974907,0.0,-6.38170013576746,0.25597882587499043,0.8689896136522293,,,,,,,,,,,
-0.016876965761184692,mappo,0.12222971022129059,1.2687510251998901,0.0009891783567134269,6.0,,,,,,,,,,,,0.0,,,,,0.04422212392091751,,,,,-0.05040619894862175
