actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01888209767639637,imappo,30.94091033935547,1.2554004192352295,0.001,0.0,,,,,,,,,,,,,,0.5,,,,,0.15474125742912292,,,,,-0.6319121718406677
,imappo,,,,0.0,0.62,31.0,-31.59560865163803,-3.543749939650297,0.007270218014866714,-0.410346127639059,-31.623185873031616,0.02757724467664957,-6.496740319766104,0.43190764174232754,0.0,-21.611527238041162,0.688866472542286,,,,,,,,,,,
-0.005972414277493954,imappo,21.9724178314209,-2.7348620891571045,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.49986662220740247,,,,,0.17035874724388123,,,,,-0.5509451031684875
,imappo,,,,1.0,0.0,0.0,-27.54725706577301,0.0,-0.03137386249602514,-0.3212967471990851,-27.584095120429993,0.03683817759156227,-1.2718334961682558,0.3649216771323154,0.0,-26.32451305165887,0.7359325501322747,,,,,,,,,,,
-0.015623685903847218,imappo,18.920738220214844,1.2693034410476685,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.49973324441480493,,,,,0.13068139553070068,,,,,-0.5174149870872498
,imappo,,,,2.0,0.0,0.0,-25.87075287103653,0.0,-0.008442516973872216,-0.4120893368963152,-25.891099333763123,0.02034637611359358,-1.838954571634531,0.4073505693759216,0.0,-24.03896349063143,0.645314742475748,,,,,,,,,,,
-0.00951025728136301,imappo,23.062265396118164,-2.729672431945801,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.4995998666222074,,,,,0.12777560949325562,,,,,-0.5659798979759216
,imappo,,,,3.0,0.36,18.0,-28.298996329307556,-1.5749999731779099,-0.0068207362583478925,-0.32384005669518956,-28.30795794725418,0.008961590006947517,-1.3487607538700104,0.38093618052809575,0.0,-25.434472849126905,0.7008644191920758,,,,,,,,,,,
-0.017037956044077873,imappo,19.469907760620117,1.2485225200653076,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.49946648882960987,,,,,0.15009468793869019,,,,,-0.5378670692443848
,imappo,,,,4.0,0.0,0.0,-26.89335262775421,0.0,-0.04584723643290545,-0.40678849245159654,-26.919641435146332,0.02628934261156246,-0.5466750040650368,0.3659254855238032,0.0,-26.286256411869545,0.6772781629860402,,,,,,,,,,,
-0.003057309193536639,imappo,32.47193908691406,-2.740607500076294,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.49933311103701233,,,,,0.19022274017333984,,,,,-0.6754685044288635
