actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.004443823359906673,imappo,3.1901159286499023,-2.780667304992676,0.0009307692307692308,23.0,,,,,,,,,,,,,0.46923076923076923,,,,,0.04926476627588272,,,,,-0.23597492277622223
,imappo,,,,23.0,0.7,35.0,-11.798747006803751,-3.762499935925007,-0.05239783928732322,-0.32822669441156904,-11.81582424044609,0.01707729404733982,-8.062262033112347,0.3895622292061489,0.0,0.6097087997198105,,,,,,,,,,,
-0.01304500363767147,imappo,0.7972078919410706,1.1512850522994995,0.0009277591973244147,24.0,,,,,,,,,,,,,0.4678929765886288,,,,,0.1511380970478058,,,,,-0.014393115416169167
,imappo,,,,24.0,0.0,0.0,-0.7196557650458999,0.0,-0.07599666548156847,-0.4298196767413174,-0.7314200048567727,0.011764258721086662,-0.656470749527216,0.430867077911671,0.0,0.651766296774149,,,,,,,,,,,
-0.00939010176807642,imappo,0.43426579236984253,-2.8053154945373535,0.0009247491638795987,25.0,,,,,,,,,,,,,0.4665551839464883,,,,,0.036887235939502716,,,,,-0.0020249062217772007
,imappo,,,,25.0,0.0,0.0,-0.10124530835309997,0.0,-0.05323540639960811,-0.3238582426783978,-0.10492310719564557,0.003677800339573878,-0.10250402241945267,0.3746745647486023,0.0,0.6831264017522335,,,,,,,,,,,
-0.013132894411683083,imappo,0.8147451877593994,1.1565152406692505,0.0009217391304347826,26.0,,,,,,,,,,,,,0.4652173913043478,,,,,0.15871939063072205,,,,,-0.131452277302742
,imappo,,,,26.0,0.52,26.0,-6.5726146986708045,-3.3249999433755875,-0.046463448404892915,-0.4140567964495858,-6.586725706234574,0.014110962074482813,-3.2798909535631537,0.4786854681424302,0.0,0.6015581130981446,,,,,,,,,,,
-0.006519522983580828,imappo,2.831582546234131,-2.7957470417022705,0.0009187290969899666,27.0,,,,,,,,,,,,,0.46387959866220735,,,,,0.14300206303596497,,,,,-0.2534169852733612
,imappo,,,,27.0,0.0,0.0,-12.67085005575791,0.0,-0.05501168352776631,-0.3409982904122444,-12.688598306849599,0.017748232487065252,-0.38621995225548744,0.3611348533322598,-36.75,0.7136624510586261,,,,,,,,,,,
-0.014740437269210815,imappo,0.6129105091094971,1.1258796453475952,0.0009157190635451505,28.0,,,,,,,,,,,,,0.4625418060200669,,,,,0.07966525852680206,,,,,-0.031422074884176254
,imappo,,,,28.0,0.0,0.0,-1.5711037004366517,0.0,-0.043014721627628205,-0.41834314592415467,-1.5800549369305372,0.008951231844548602,-1.5505980672314763,0.43190099828279926,0.0,0.5941119559109211,,,,,,,,,,,
-0.0029946572612971067,imappo,0.8389148712158203,-2.787541389465332,0.0009127090301003345,29.0,,,,,,,,,,,,,0.46120401337792644,,,,,0.19605940580368042,,,,,-0.15438616275787354
,imappo,,,,29.0,0.8,40.0,-7.719307467341423,-3.4999999403953552,-0.04015724631926787,-0.31424982532917056,-7.738524094223976,0.019216565568058286,-4.234136098995805,0.3500190019609022,0.0,0.7414839340746403,,,,,,,,,,,
-0.007504175882786512,imappo,0.5110719203948975,1.1179029941558838,0.0009096989966555184,30.0,,,,,,,,,,,,,0.459866220735786,,,,,0.242295503616333,,,,,-0.05404842272400856
,imappo,,,,30.0,0.22,11.0,-2.7024214137345552,-0.9624999836087227,-0.08963671293719244,-0.41427625883807195,-2.696995021775365,-0.005426379240816459,-1.6537024583667517,0.4231203666622605,0.0,0.6332264783978462,,,,,,,,,,,
-0.00347248837351799,imappo,0.2797571122646332,-2.8355414867401123,0.0009066889632107024,31.0,,,,,,,,,,,,,0.45852842809364547,,,,,0.1499638855457306,,,,,-0.04681568592786789
,imappo,,,,31.0,0.16,8.0,-2.3407841151347384,-0.699999988079071,-0.05734805565771239,-0.33978105900314404,-2.368484053760767,0.027699967933585867,-1.6806783769279718,0.40932344083330463,0.0,0.6851442371308804,,,,,,,,,,,
-0.014016777276992798,imappo,0.6683093309402466,1.0459380149841309,0.0009036789297658863,32.0,,,,,,,,,,,,,0.457190635451505,,,,,0.04280571639537811,,,,,-0.036466967314481735
,imappo,,,,32.0,0.04,2.0,-1.8233481831848621,-0.17499999701976776,-0.07964477892951294,-0.4308376806002343,-1.8237873893231153,0.000439197632658761,-1.5029832124710083,0.36467830243327626,0.0,0.6676281097531319,,,,,,,,,,,
-0.006584850139915943,imappo,0.40483295917510986,-2.8673760890960693,0.0009006688963210703,33.0,,,,,,,,,,,,,0.45585284280936456,,,,,0.07994142174720764,,,,,-0.10707118362188339
,imappo,,,,33.0,0.84,42.0,-5.3535590171813965,-3.674999937415123,-0.04407297151388434,-0.3383679659200425,-5.38297026231885,0.029411221996269887,-1.6746832868084311,0.34915393553893637,0.0,0.7546385329961777,,,,,,,,,,,
-0.012201332487165928,imappo,0.4609140157699585,1.064826488494873,0.0008976588628762542,34.0,,,,,,,,,,,,,0.4545150501672241,,,,,0.051288582384586334,,,,,-0.020898224785923958
,imappo,,,,34.0,0.0,0.0,-1.0449111871421337,0.0,-0.08499803757467816,-0.4087620476348093,-1.0419304776005447,-0.0029807105456711724,-0.9444449823349714,0.3962746001634514,0.0,0.6435830940306186,,,,,,,,,,,
-0.00555102014914155,imappo,0.3171252906322479,-2.8538362979888916,0.0008946488294314381,35.0,,,,,,,,,,,,,0.4531772575250836,,,,,0.21071788668632507,,,,,-0.0718182697892189
,imappo,,,,35.0,0.06,3.0,-3.5909131672233343,-0.26249999552965164,-0.07391953615939428,-0.31788042360858526,-3.575549118220806,-0.015364046877948567,-3.3194506876170635,0.3982015262954519,0.0,0.5917397716641426,,,,,,,,,,,
-0.013247406110167503,imappo,0.427287757396698,1.0764409303665161,0.000891638795986622,36.0,,,,,,,,,,,,,0.45183946488294313,,,,,0.19170956313610077,,,,,-0.02764100395143032
,imappo,,,,36.0,0.0,0.0,-1.3820501454174519,0.0,-0.07554347598610534,-0.41671700052393135,-1.373656177893281,-0.008393976433580974,-1.314942967146635,0.43354728406848153,0.0,0.5987728282809257,,,,,,,,,,,
-0.008160507306456566,imappo,0.31431081891059875,-2.8768649101257324,0.000888628762541806,37.0,,,,,,,,,,,,,0.4505016722408027,,,,,0.19645586609840393,,,,,-0.11036393791437149
,imappo,,,,37.0,0.58,29.0,-5.518196556717157,-2.6249999552965164,-0.05400678993544261,-0.32740269880741835,-5.540116723626852,0.021920232567936182,-2.936526265926659,0.4028189680386731,0.0,0.6931624872982503,,,,,,,,,,,
-0.01638098992407322,imappo,0.3410610854625702,0.9990366101264954,0.0008856187290969899,38.0,,,,,,,,,,,,,0.4491638795986622,,,,,0.34078043699264526,,,,,-0.05830932781100273
,imappo,,,,38.0,0.32,16.0,-2.9154665656387806,-1.399999976158142,-0.05822794385920815,-0.4245161070866743,-2.9751425236463547,0.05967600274016149,-1.4859203565865755,0.39352184923973255,0.0,0.7200353567302227,,,,,,,,,,,
-0.010341514833271503,imappo,0.1183677688241005,-2.8936994075775146,0.0008826086956521739,39.0,,,,,,,,,,,,,0.4478260869565217,,,,,0.07200176268815994,,,,,-0.05343571677803993
,imappo,,,,39.0,0.18,9.0,-2.671785529702902,-0.7874999865889549,-0.051092364354133224,-0.3072428519226378,-2.6875469405204058,0.015761342861878802,-1.8435958046466112,0.30188410257414944,0.0,0.7042375832796097,,,,,,,,,,,
-0.009865986183285713,imappo,0.1251656711101532,0.9739617109298706,0.0008795986622073578,40.0,,,,,,,,,,,,,0.44648829431438125,,,,,0.2717908024787903,,,,,-0.076012022793293
,imappo,,,,40.0,0.4,20.0,-3.800600992515683,-1.7499999701976776,-0.08939334684851019,-0.40323520453239325,-3.84053336083889,0.03993230233027134,-1.9532006420195103,0.35529579146509604,0.0,0.7416011489927768,,,,,,,,,,,
-0.0032524499110877514,imappo,0.21967627108097076,-2.9197356700897217,0.0008765886287625418,41.0,,,,,,,,,,,,,0.4451505016722408,,,,,0.0053104013204574585,,,,,-0.0845864936709404
,imappo,,,,41.0,0.12,6.0,-4.229325048625469,-0.5249999910593033,-0.03944046195306328,-0.31537193995245616,-4.231025021523237,0.0016999947147269268,-3.7088326970115304,0.3576200685698723,0.0,0.6968017715215683,,,,,,,,,,,
-0.01970454677939415,imappo,0.6655119061470032,0.9412515163421631,0.0008735785953177257,42.0,,,,,,,,,,,,,0.44381270903010034,,,,,0.10276882350444794,,,,,-0.1277192085981369
,imappo,,,,42.0,0.54,27.0,-6.385960936546326,-2.3624999597668648,-0.06858206134991462,-0.3983488012236194,-6.396436607465148,0.01047573456162354,-3.9918696396052837,0.4248638108176692,0.0,0.6626254610717297,,,,,,,,,,,
-0.007681265939027071,imappo,0.13372689485549927,-2.939160108566284,0.0008705685618729097,43.0,,,,,,,,,,,,,0.4424749163879599,,,,,0.05559351295232773,,,,,-0.020620357245206833
,imappo,,,,43.0,0.0,0.0,-1.031017844332382,0.0,-0.029901880566512773,-0.3118935609709297,-1.0302428668364882,-0.0007749783180770464,-1.033888777717948,0.34544135571843526,0.0,0.6931433734297753,,,,,,,,,,,
-0.01312898751348257,imappo,0.24196282029151917,0.8822065591812134,0.0008675585284280936,44.0,,,,,,,,,,,,,0.44113712374581937,,,,,0.13305893540382385,,,,,-0.033215444535017014
,imappo,,,,44.0,0.0,0.0,-1.6607721738982946,0.0,-0.08364627631840449,-0.41012214293004945,-1.6537114554084837,-0.007060760057356674,-1.5001383665949106,0.34019534824801667,0.0,0.7668308483064175,,,,,,,,,,,
-0.006752844899892807,imappo,0.5849617123603821,-2.9830102920532227,0.0008645484949832776,45.0,,,,,,,,,,,,,0.4397993311036789,,,,,0.20568153262138367,,,,,-0.041699446737766266
,imappo,,,,45.0,0.0,0.0,-2.0849724682047963,0.0,-0.03609497345598811,-0.3113974693187629,-2.0988238528370857,0.013851372947101481,-2.102202385663986,0.3508709765968945,0.0,0.6798346796631813,,,,,,,,,,,
-0.012965863570570946,imappo,0.17102375626564026,0.8499842882156372,0.0008615384615384615,46.0,,,,,,,,,,,,,0.43846153846153846,,,,,0.022520899772644043,,,,,-0.074713334441185
,imappo,,,,46.0,0.46,23.0,-3.7356665022671223,-2.0124999657273293,-0.020424405409812607,-0.3976352398603922,-3.74363062530756,0.007964191494465922,-1.7322228141129017,0.4191518142106361,0.0,0.5732751731574536,,,,,,,,,,,
-0.006478989031165838,imappo,1.3801945447921753,-2.9661900997161865,0.0008585284280936455,47.0,,,,,,,,,,,,,0.437123745819398,,,,,0.10729891061782837,,,,,-0.18974490463733673
,imappo,,,,47.0,0.62,31.0,-9.48724602907896,-3.8937499336898327,0.0006045993042391729,-0.3211392129524029,-9.518792226910591,0.03154631139477715,-5.754318778403103,0.4498110114400333,0.0,0.6525854384899139,,,,,,,,,,,
-0.012894382700324059,imappo,0.4696684777736664,0.7455169558525085,0.0008555183946488294,48.0,,,,,,,,,,,,,0.43578595317725755,,,,,0.1283397525548935,,,,,-0.033183708786964417
,imappo,,,,48.0,0.0,0.0,-1.659185596741736,0.0,-0.10780905177290379,-0.393753527168883,-1.6749450713396072,0.015759466914460063,-1.5715158497914672,0.39813333542952023,0.0,0.5745634394884109,,,,,,,,,,,
-0.005807837005704641,imappo,0.4599505364894867,-3.0147292613983154,0.0008525083612040134,49.0,,,,,,,,,,,,,0.43444816053511703,,,,,0.11473219841718674,,,,,-0.13474741578102112
,imappo,,,,49.0,0.92,46.0,-6.737370617687702,-4.0249999314546585,-0.017159026923536658,-0.2919501560027129,-6.760864436626434,0.023493840621085837,-2.7909755362197757,0.36422018149596624,0.0,0.6270812413096428,,,,,,,,,,,
-0.01177693996578455,imappo,0.4859081506729126,0.7990707159042358,0.0008494983277591974,50.0,,,,,,,,,,,,,0.4331103678929766,,,,,0.01830570213496685,,,,,-0.019745122641324997
,imappo,,,,50.0,0.0,0.0,-0.9872561439988203,0.0,-0.1064612875933868,-0.41048694198252633,-0.9944691145792603,0.007212970002001384,-0.82361523155123,0.34609433974583226,0.0,0.6513490808010102,,,,,,,,,,,
-0.006840295158326626,imappo,0.6346573233604431,-3.0193166732788086,0.0008464882943143813,51.0,,,,,,,,,,,,,0.4317725752508361,,,,,0.1664828658103943,,,,,-0.11097392439842224
,imappo,,,,51.0,0.52,26.0,-5.548695914447308,-2.274999961256981,-0.006528387788080181,-0.2963047550074407,-5.595402313396335,0.046706386376172304,-3.426568671129644,0.40899945671117166,0.0,0.5410635009407997,,,,,,,,,,,
-0.011554853990674019,imappo,1.0036293268203735,0.84474778175354,0.0008434782608695653,52.0,,,,,,,,,,,,,0.43043478260869567,,,,,0.06810635328292847,,,,,-0.1435876190662384
,imappo,,,,52.0,0.58,29.0,-7.179380804300308,-2.5374999567866325,-0.07187578937561057,-0.39121851792151574,-7.200962953269482,0.021582427056273445,-4.559603781439364,0.35923501775801014,0.0,0.7404165269434452,,,,,,,,,,,
-0.004394926596432924,imappo,0.215494304895401,-2.9959020614624023,0.0008404682274247492,53.0,,,,,,,,,,,,,0.4290969899665552,,,,,0.16237518191337585,,,,,-0.08932018280029297
,imappo,,,,53.0,0.14,7.0,-4.46600897423923,-0.6124999895691872,-0.04832067891899783,-0.3055659085453044,-4.488538226112723,0.022529257126734592,-3.911399153061211,0.3892474983372267,0.0,0.711632857620716,,,,,,,,,,,
-0.009890610352158546,imappo,0.2272353321313858,0.8189986348152161,0.0008374581939799332,54.0,,,,,,,,,,,,,0.4277591973244147,,,,,0.03962809965014458,,,,,-0.0946924015879631
,imappo,,,,54.0,0.36,18.0,-4.734620299190283,-1.5749999731779099,-0.08124951331285502,-0.40341333813557867,-4.734995260834694,0.0003748711751541123,-3.0368394115939736,0.3615070823680071,0.0,0.6419250823557376,,,,,,,,,,,
-0.006356043741106987,imappo,0.17170484364032745,-3.0500926971435547,0.0008344481605351171,55.0,,,,,,,,,,,,,0.42642140468227424,,,,,0.08834651112556458,,,,,-0.051887135952711105
,imappo,,,,55.0,0.06,3.0,-2.5943568721413612,-0.26249999552965164,-0.05595627195046404,-0.32824076713040995,-2.6137304678559303,0.019373607865418307,-2.3085296852514148,0.3414962637325516,0.0,0.7425898098945618,,,,,,,,,,,
-0.01266450248658657,imappo,0.20762960612773895,0.7464132905006409,0.0008314381270903011,56.0,,,,,,,,,,,,,0.4250836120401338,,,,,0.07706774026155472,,,,,-0.04056467488408089
,imappo,,,,56.0,0.12,6.0,-2.0282339341938496,-0.5249999910593033,-0.0606500215867527,-0.3843688739434583,-2.0359135549515486,0.007679613467189483,-1.4920536922290921,0.42615901456883876,0.0,0.592381171733141,,,,,,,,,,,
-0.006338824983686209,imappo,0.2381727546453476,-3.137406826019287,0.000828428093645485,57.0,,,,,,,,,,,,,0.4237458193979933,,,,,0.0544244647026062,,,,,-0.035220831632614136
,imappo,,,,57.0,0.0,0.0,-1.7610416859388351,0.0,-0.03954511453366649,-0.2956027874206484,-1.7756776679307222,0.014635977284342516,-1.7820158088579774,0.3414860623288405,0.0,0.8029119068384171,,,,,,,,,,,
-0.008057435043156147,imappo,0.5313478112220764,0.5964676737785339,0.000825418060200669,58.0,,,,,,,,,,,,,0.4224080267558528,,,,,0.13996632397174835,,,,,-0.01729058474302292
,imappo,,,,58.0,0.0,0.0,-0.864529178943485,0.0,-0.042999814187488994,-0.3875671684727422,-0.901618940231856,0.037089755565830274,-0.8668243074789643,0.3957723476268029,0.0,0.6999058257043361,,,,,,,,,,,
-0.007686194032430649,imappo,1.5420840978622437,-3.073063850402832,0.0008224080267558529,59.0,,,,,,,,,,,,,0.42107023411371236,,,,,0.11722248792648315,,,,,-0.22058700025081635
,imappo,,,,59.0,1.0,50.0,-11.029350757598877,-5.599999904632568,-0.07562258265488708,-0.3040369590235059,-11.06217160820961,0.03282092545123305,-5.452957061119378,0.37044488181345514,0.0,0.6919537238776684,,,,,,,,,,,
-0.012496928684413433,imappo,0.22402626276016235,0.6514882445335388,0.0008193979933110369,60.0,,,,,,,,,,,,,0.4197324414715719,,,,,0.0917740911245346,,,,,-0.10698379576206207
,imappo,,,,60.0,0.48,24.0,-5.349190142005682,-2.099999964237213,-0.03392060400801711,-0.3704658576025395,-5.387996103614569,0.03880601226410363,-3.2413055188953876,0.35769581474833245,0.0,0.7229327534139156,,,,,,,,,,,
-0.005064262077212334,imappo,0.18897320330142975,-3.236715793609619,0.0008163879598662208,61.0,,,,,,,,,,,,,0.41839464882943145,,,,,0.227002814412117,,,,,-0.038094934076070786
,imappo,,,,61.0,0.0,0.0,-1.9047467773780227,0.0,-0.043130149999058176,-0.29373981662683946,-1.9359728703275323,0.031226110270836216,-1.9217669321224093,0.3226640355669588,0.0,0.7043821732699871,,,,,,,,,,,
-0.01734388992190361,imappo,1.0094366073608398,0.6666554808616638,0.0008133779264214048,62.0,,,,,,,,,,,,,0.41705685618729094,,,,,0.22471247613430023,,,,,-0.18198932707309723
,imappo,,,,62.0,0.94,47.0,-9.099466226994991,-4.418749924749136,-0.04798603363668974,-0.3665192478147219,-9.10910577327013,0.009639503477956168,-4.635329271666706,0.35947868810308137,0.0,0.684462890625,,,,,,,,,,,
-0.005112253595143557,imappo,1.3980108499526978,-3.193905830383301,0.0008103678929765887,63.0,,,,,,,,,,,,,0.4157190635451505,,,,,0.04738025367259979,,,,,-0.012011606246232986
