actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.021766921505331993,imappo,0.013818792067468166,1.2624907493591309,0.001,0.0,,,,,,,,,,,,,0.5,,,,,0.11287745833396912,,,,,-0.02627555839717388
,imappo,,,,0.0,0.0,0.0,-1.3137779654935002,0.0,-0.014890457467892304,-0.41083340560726356,-1.342804311774671,0.029026386328041553,-1.331862434744835,0.41478196006028156,0.0,0.6689966747164726,,,,,,,,,,,
-0.006042029708623886,imappo,0.22692495584487915,-2.7241246700286865,0.000996989966555184,1.0,,,,,,,,,,,,,0.49866220735785954,,,,,0.17551249265670776,,,,,-0.0734921246767044
,imappo,,,,1.0,0.28,14.0,-3.674606326967478,-1.2249999791383743,-0.022905217306998793,-0.32164306679624133,-3.7042138120159507,0.02960755806270754,-2.5373790841549635,0.40271352034551455,0.0,0.6773701846599579,,,,,,,,,,,
-0.015488481149077415,imappo,0.5062880516052246,1.2742382287979126,0.000993979933110368,2.0,,,,,,,,,,,,,0.4973244147157191,,,,,0.13944180309772491,,,,,-0.09453794360160828
,imappo,,,,2.0,0.24,12.0,-4.726897187530994,-1.0499999821186066,-0.007124804305604471,-0.41092048841528594,-4.758713245391846,0.0318160496535711,-3.724495026282966,0.43382707566891554,0.0,0.6411156366765499,,,,,,,,,,,
-0.007803859654814005,imappo,0.004937132820487022,-2.7202460765838623,0.0009909698996655519,3.0,,,,,,,,,,,,,0.4959866220735786,,,,,0.14305615425109863,,,,,-0.03247752785682678
,imappo,,,,3.0,0.02,1.0,-1.6238763965666294,-0.08749999850988388,0.016124101810078173,-0.32688493067689706,-1.6444440484046936,0.020567676467180718,-1.2477972768247128,0.4327535735683341,-1.5,0.5605483986437321,,,,,,,,,,,
-0.016186095774173737,imappo,0.02322341874241829,1.2646098136901855,0.0009879598662207358,4.0,,,,,,,,,,,,,0.4946488294314381,,,,,0.10294197499752045,,,,,-0.024677908048033714
,imappo,,,,4.0,0.0,0.0,-1.2338953716680408,0.0,0.014574930471894731,-0.40945530623866944,-1.2490676939487457,0.015172302832070272,-1.2630942855030298,0.4089069918959467,0.0,0.6837257891893387,,,,,,,,,,,
