actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01590205356478691,mappo,2.781201124191284,1.2646095752716064,0.001,0.0,,,,,,,,,,,,,0.0,,,,,0.018364764750003815,,,,,-0.1922236979007721
,mappo,,,,0.0,0.68,34.0,-9.611185818910599,-3.4562499411404133,-0.006889533331786879,-0.3937940527612227,-9.611185818910599,0.0,-6.1155003271996975,0.3612480952660917,0.0,0.7184146143496036,,,,,,,,,,,
-0.01873629353940487,mappo,25.49579620361328,1.2709661722183228,0.000996989966555184,1.0,,,,,,,,,,,,,0.0,,,,,0.02277384325861931,,,,,-0.5786796808242798
,mappo,,,,1.0,0.58,29.0,-28.933982238173485,-2.5374999567866325,-0.02218609018814277,-0.3999963494570693,-28.933982238173485,0.0,-3.1544837346300483,0.43018410720742395,-23.25,0.6144234102964401,,,,,,,,,,,
-0.017110664397478104,mappo,0.02095729298889637,1.2789726257324219,0.000993979933110368,2.0,,,,,,,,,,,,,0.0,,,,,0.03548972308635712,,,,,-0.028258968144655228
,mappo,,,,2.0,0.0,0.0,-1.4129483988508582,0.0,-0.02669923544658559,-0.4146979864308378,-1.4129483988508582,0.0,-1.3647509962320328,0.3931998139178745,0.0,0.6746797423064709,,,,,,,,,,,
-0.008578130975365639,mappo,0.029184633865952492,1.274135708808899,0.0009909698996655519,3.0,,,,,,,,,,,,,0.0,,,,,0.035174980759620667,,,,,-0.026459258049726486
,mappo,,,,3.0,0.0,0.0,-1.3229628978297114,0.0,-0.011876324732568833,-0.4071192442315805,-1.3229628978297114,0.0,-1.2906531458720565,0.3866858281189707,0.0,0.6925997669994831,,,,,,,,,,,
-0.014946676790714264,mappo,0.0887470543384552,1.2752856016159058,0.0009879598662207358,4.0,,,,,,,,,,,,,0.0,,,,,0.025082126259803772,,,,,-0.054689012467861176
,mappo,,,,4.0,0.0,0.0,-2.7344505079090595,0.0,-0.022649691454716958,-0.40919480386946816,-2.7344505079090595,0.0,-2.67303435318172,0.37042835026750254,0.0,0.7201367284357548,,,,,,,,,,,
-0.0118168406188488,mappo,4.481590747833252,1.278720736503601,0.0009849498327759198,5.0,,,,,,,,,,,,,0.0,,,,,0.009479161351919174,,,,,-0.26319172978401184
,mappo,,,,5.0,0.92,46.0,-13.159587293863297,-6.168749894946814,-0.01644622790884398,-0.40622076849103905,-13.159587293863297,0.0,-6.9707071185112,0.4025365760403474,0.0,0.6945022612810134,,,,,,,,,,,
-0.013402027077972889,mappo,0.02241838164627552,1.2747656106948853,0.0009819397993311037,6.0,,,,,,,,,,,,,0.0,,,,,0.06141553819179535,,,,,-0.016439879313111305
,mappo,,,,6.0,0.0,0.0,-0.8219939609989524,0.0,0.02918429653962562,-0.39792803736781934,-0.8219939609989524,0.0,-0.895902656018734,0.4426524363552744,0.0,0.588774326145649,,,,,,,,,,,
-0.011894108727574348,mappo,0.3943262994289398,1.2845731973648071,0.0009789297658862877,7.0,,,,,,,,,,,,,0.0,,,,,0.014437551610171795,,,,,-0.10364971309900284
,mappo,,,,7.0,0.44,22.0,-5.182485438883305,-1.9249999672174454,0.0009549666015118419,-0.40642821321671363,-5.182485438883305,0.0,-3.2414053631946445,0.3893931068259917,0.0,0.6463031321763992,,,,,,,,,,,
-0.013252321630716324,mappo,5.272625923156738,1.288671851158142,0.0009759197324414716,8.0,,,,,,,,,,,,,0.0,,,,,0.025884591042995453,,,,,-0.23921260237693787
,mappo,,,,8.0,0.18,9.0,-11.960630647838116,-0.7874999865889549,-0.011197885241358563,-0.4197370691545075,-11.960630647838116,0.0,-3.6114592105150223,0.3692635476763826,-7.5,0.7429271320998668,,,,,,,,,,,
-0.011005713604390621,mappo,0.30010339617729187,1.2923011779785156,0.0009729096989966556,9.0,,,,,,,,,,,,,0.0,,,,,0.034104250371456146,,,,,-0.0849798321723938
,mappo,,,,9.0,0.28,14.0,-4.248991530388594,-1.2249999791383743,-0.024557641351862003,-0.4031371199671412,-4.248991530388594,0.0,-2.9967176048085093,0.40042084891319973,0.0,0.6659536302089691,,,,,,,,,,,
-0.01309249922633171,mappo,0.07910747081041336,1.2946853637695312,0.0009698996655518395,10.0,,,,,,,,,,,,,0.0,,,,,0.030363496392965317,,,,,-0.04869762808084488
,mappo,,,,10.0,0.0,0.0,-2.434881240129471,0.0,-0.01165816477740833,-0.41746157396846684,-2.434881240129471,0.0,-2.3897848036140203,0.3840233152282053,0.0,0.734270059466362,,,,,,,,,,,
-0.007649441249668598,mappo,5.3093085289001465,1.290372610092163,0.0009668896321070235,11.0,,,,,,,,,,,,,0.0,,,,,0.03487592190504074,,,,,-0.3096051812171936
,mappo,,,,11.0,0.98,49.0,-15.480260893702507,-5.381249908357859,-0.03025852695782305,-0.40540121399681084,-15.480260893702507,0.0,-9.24281754065305,0.329466555843851,-0.75,0.6617997878789902,,,,,,,,,,,
-0.010825141333043575,mappo,0.4200672507286072,1.2794554233551025,0.0009638795986622074,12.0,,,,,,,,,,,,,0.0,,,,,0.02341027557849884,,,,,-0.09759033471345901
,mappo,,,,12.0,0.52,26.0,-4.879516188055277,-2.274999961256981,-0.009148527169465126,-0.4219284947903361,-4.879516188055277,0.0,-2.605151031166315,0.43171176782652765,0.0,0.7011485679447651,,,,,,,,,,,
-0.014959564432501793,mappo,0.9843435883522034,1.2722253799438477,0.0009608695652173914,13.0,,,,,,,,,,,,,0.0,,,,,0.022221896797418594,,,,,-0.14901933073997498
,mappo,,,,13.0,0.68,34.0,-7.450966078788042,-3.4124999418854713,-0.0547273264917294,-0.4193277547892649,-7.450966078788042,0.0,-3.9414455965161324,0.3770343986705029,0.0,0.740744839310646,,,,,,,,,,,
-0.00755118764936924,mappo,2.3156747817993164,1.255795955657959,0.0009578595317725752,14.0,,,,,,,,,,,,,0.0,,,,,0.05205850675702095,,,,,-0.1850174069404602
,mappo,,,,14.0,0.8,40.0,-9.25086977891624,-3.4999999403953552,-0.02916429106479157,-0.416327073762659,-9.25086977891624,0.0,-1.9447757257148623,0.3893972553414642,-3.75,0.6608614629507065,,,,,,,,,,,
-0.011718999594449997,mappo,1.216519832611084,1.2561417818069458,0.0009548494983277592,15.0,,,,,,,,,,,,,0.0,,,,,0.014479554258286953,,,,,-0.19948415458202362
,mappo,,,,15.0,1.0,50.0,-9.974208563566208,-5.424999907612801,-0.041665802873410485,-0.4084309238533024,-9.974208563566208,0.0,-4.5285981725901365,0.42948630329010484,0.0,0.6385964350402356,,,,,,,,,,,
