actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
0.1162787526845932,mappo,0.002146704588085413,1.2590477466583252,0.001,0.0,,,,,,,,,,,,0.0,,,,,0.039436787366867065,,,,,-0.019357776269316673
,mappo,,,,0.0,0.0,0.0,-0.5807333057746291,0.0,-0.010950501486661324,-0.23584393366763834,-0.5807333057746291,0.0,-0.592478159815073,0.2585392905748449,0.6933193251490593,,,,,,,,,,,
0.33233940601348877,mappo,0.6028792262077332,1.2555274963378906,0.000996989966555184,1.0,,,,,,,,,,,,0.0,,,,,0.03703127056360245,,,,,-0.11231983453035355
,mappo,,,,1.0,0.3333333333333333,10.0,-3.3695947900414467,-0.8749999850988388,-0.00893008451203059,-0.24018393170990748,-3.3695947900414467,0.0,-2.4979636697098613,0.25248288001239416,0.6589995426436265,,,,,,,,,,,
-0.27043405175209045,mappo,1.7912589311599731,1.2409781217575073,0.000993979933110368,2.0,,,,,,,,,,,,0.0,,,,,0.042408570647239685,,,,,-0.21989697217941284
,mappo,,,,2.0,1.0,30.0,-6.596909061074257,-4.199999928474426,-0.005800157493581537,-0.24040652520488948,-6.596909061074257,0.0,-2.394605048932135,0.24390264613293766,0.6600897828737895,,,,,,,,,,,
0.3687126040458679,mappo,0.9044402241706848,1.2281216382980347,0.0009909698996655519,3.0,,,,,,,,,,,,0.0,,,,,0.04834931716322899,,,,,-0.13194024562835693
,mappo,,,,3.0,0.5,15.0,-3.958207346498966,-1.3124999776482582,-0.005386839641175811,-0.23916281218407676,-3.958207346498966,0.0,-2.652493007481098,0.2513352612222661,0.5733338562150796,,,,,,,,,,,
-0.09725251793861389,mappo,0.8983188271522522,1.2141236066818237,0.0009879598662207358,4.0,,,,,,,,,,,,0.0,,,,,0.03852535039186478,,,,,-0.14101606607437134
,mappo,,,,4.0,0.5,15.0,-4.2304818369448185,-2.274999961256981,-0.026412089558334628,-0.25262483097867516,-4.2304818369448185,0.0,-1.9206680366769433,0.24422309888996097,0.6663060280183951,,,,,,,,,,,
0.3858258128166199,mappo,3.4730870723724365,1.209303617477417,0.0009849498327759198,5.0,,,,,,,,,,,,0.0,,,,,0.04865617677569389,,,,,-0.26625245809555054
,mappo,,,,5.0,1.0,30.0,-7.987573593854904,-3.674999937415123,-0.004205399960937939,-0.2467617546863039,-7.987573593854904,0.0,-4.2963164411485195,0.23470990927762614,0.6002491886417071,,,,,,,,,,,
0.14069105684757233,mappo,0.002149383071810007,1.1909478902816772,0.0009819397993311037,6.0,,,,,,,,,,,,0.0,,,,,0.013304280117154121,,,,,-0.027843935415148735
,mappo,,,,6.0,0.03333333333333333,1.0,-0.8353181006386876,-0.08749999850988388,-0.020011874511055794,-0.23649438627035124,-0.8353181006386876,0.0,-0.7372547145932913,0.2459428857084731,0.681965917100509,,,,,,,,,,,
-0.058444201946258545,mappo,0.5373634696006775,1.1782371997833252,0.0009789297658862877,7.0,,,,,,,,,,,,0.0,,,,,0.02986147627234459,,,,,-0.13546623289585114
,mappo,,,,7.0,0.8666666666666667,26.0,-4.0639865435659885,-2.274999961256981,0.004539513449572041,-0.23280158561829012,-4.0639865435659885,0.0,-1.8120715785771608,0.2513470901683874,0.6083312811950843,,,,,,,,,,,
0.19205288589000702,mappo,0.14170095324516296,1.1778748035430908,0.0009759197324414716,8.0,,,,,,,,,,,,0.0,,,,,0.02407270111143589,,,,,-0.08425258845090866
,mappo,,,,8.0,0.36666666666666664,11.0,-2.5275778025388718,-0.9624999836087227,-0.0053592969916564925,-0.2463248300482519,-2.5275778025388718,0.0,-1.532936617732048,0.21954291144902527,0.6681781128048897,,,,,,,,,,,
