actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.021338334307074547,mappo,0.6678081750869751,1.257028579711914,0.001,0.0,,,,,,,,,,,,,,0.0,,,,,0.03067491576075554,,,,,-0.10989057272672653
,mappo,,,,0.0,0.0,0.0,-5.494529016315937,0.0,0.0268278469636698,-0.4106754932872718,-5.494529016315937,0.0,-0.5193671230226755,0.40868582582697854,0.0,-5.000000074505806,0.7053126607835293,,,,,,,,,,,
-0.015584450215101242,mappo,0.6357650756835938,1.2702151536941528,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.0,,,,,0.012177610769867897,,,,,-0.11285581439733505
,mappo,,,,1.0,0.0,0.0,-5.642790257930756,0.0,-0.03624371547834926,-0.41160208146175137,-5.642790257930756,0.0,-0.6282650008797646,0.4333206120336399,0.0,-5.000000074505806,0.6514617286622524,,,,,,,,,,,
-0.013826328329741955,mappo,0.9224169254302979,1.278234601020813,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.0,,,,,0.017052074894309044,,,,,-0.13336282968521118
,mappo,,,,2.0,0.0,0.0,-6.668140709400177,0.0,-0.015442087962242113,-0.4064390990315587,-6.668140709400177,0.0,-1.6350149642676115,0.3887555096100641,0.0,-5.000000074505806,0.6434464600682258,,,,,,,,,,,
-0.01616748608648777,mappo,2.3539037704467773,1.2736272811889648,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.0,,,,,0.027242150157690048,,,,,-0.1950971931219101
,mappo,,,,3.0,0.64,32.0,-9.75486034154892,-2.799999952316284,-0.020084728723276157,-0.4007537079960457,-9.75486034154892,0.0,-1.8978454926982522,0.3638236874527365,0.0,-5.000000074505806,0.7692408256232739,,,,,,,,,,,
-0.018855739384889603,mappo,7.1783342361450195,1.258680820465088,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.0,,,,,0.007882682606577873,,,,,-0.3145041763782501
,mappo,,,,4.0,0.82,41.0,-15.725209772586823,-6.737499885261059,0.02366572299587233,-0.4122453801028314,-15.725209772586823,0.0,-4.027394423261285,0.4282646833498802,0.0,-5.000000074505806,0.6207451346516609,,,,,,,,,,,
-0.010066461749374866,mappo,5.784027099609375,1.2529712915420532,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.0,,,,,0.012842636555433273,,,,,-0.3141961991786957
,mappo,,,,5.0,0.66,33.0,-15.709808677434921,-4.0687499307096004,-0.008393419308063699,-0.4124484685380594,-15.709808677434921,0.0,-6.643356089480221,0.4231394814660234,0.0,-5.000000074505806,0.6806856347620487,,,,,,,,,,,
-0.013483340851962566,mappo,3.7742514610290527,1.2488226890563965,0.0009981993997999334,6.0,,,,,,,,,,,,,,0.0,,,,,0.015211710706353188,,,,,-0.25527718663215637
,mappo,,,,6.0,0.7,35.0,-12.76385860145092,-3.762499935925007,-0.016677926290611822,-0.4176212749298429,-12.76385860145092,0.0,-3.979408045299351,0.41234869523259476,0.0,-5.000000074505806,0.6083451026678085,,,,,,,,,,,
-0.015223214402794838,mappo,3.3198471069335938,1.248064637184143,0.000997899299766589,7.0,,,,,,,,,,,,,,0.0,,,,,0.01672367751598358,,,,,-0.26236438751220703
,mappo,,,,7.0,0.94,47.0,-13.118219330906868,-4.112499929964542,-0.024780207466392312,-0.4035700148670003,-13.118219330906868,0.0,-3.984924167394638,0.40755523923189685,0.0,-5.000000074505806,0.6727836598455906,,,,,,,,,,,
-0.012582860887050629,mappo,1.7410539388656616,1.2439727783203125,0.0009975991997332445,8.0,,,,,,,,,,,,,,0.0,,,,,0.03595685586333275,,,,,-0.1995522677898407
,mappo,,,,8.0,0.5,25.0,-9.97761295735836,-2.187499962747097,-0.024220872144866235,-0.4160970429365989,-9.97761295735836,0.0,-2.7276817075908184,0.3778867342120975,0.0,-5.000000074505806,0.7428620438277721,,,,,,,,,,,
-0.016007889062166214,mappo,0.4745558202266693,1.2407894134521484,0.0009972990996999,9.0,,,,,,,,,,,,,,0.0,,,,,0.026605501770973206,,,,,-0.11874651163816452
,mappo,,,,9.0,0.0,0.0,-5.937325328588486,0.0,0.024773729316677873,-0.40508665311790537,-5.937325328588486,0.0,-0.967462096363306,0.4104497615508649,0.0,-5.000000074505806,0.65219567745924,,,,,,,,,,,
-0.015093572437763214,mappo,0.7350934743881226,1.246690273284912,0.0009969989996665555,10.0,,,,,,,,,,,,,,0.0,,,,,0.02721637487411499,,,,,-0.13826607167720795
,mappo,,,,10.0,0.0,0.0,-6.913304418325424,0.0,-0.01975454540922783,-0.40729176432068925,-6.913304418325424,0.0,-1.858260097913444,0.3720020392383958,0.0,-5.000000074505806,0.7497957503795624,,,,,,,,,,,
-0.011788871139287949,mappo,1.859742283821106,1.2401273250579834,0.000996698899633211,11.0,,,,,,,,,,,,,,0.0,,,,,0.0469510555267334,,,,,-0.22564730048179626
,mappo,,,,11.0,0.58,29.0,-11.282364323735237,-2.5374999567866325,-0.004105676458607377,-0.4081097752932692,-11.282364323735237,0.0,-3.7104357285425067,0.37778693858091117,0.0,-5.000000074505806,0.6497397136688232,,,,,,,,,,,
-0.013445078395307064,mappo,2.179537057876587,1.2425593137741089,0.0009963987995998667,12.0,,,,,,,,,,,,,,0.0,,,,,0.014527464285492897,,,,,-0.08216193318367004
,mappo,,,,12.0,0.62,31.0,-4.108096852898598,-2.7124999538064003,-0.038935336501424445,-0.41508714499650523,-4.108096852898598,0.0,-3.788221581839025,7.846647428676079,0.0,-5.000000074505806,0.7559881584346294,,,,,,,,,,,
-0.010102751664817333,mappo,2.1676416397094727,1.23451566696167,0.0009960986995665223,13.0,,,,,,,,,,,,,,0.0,,,,,0.024426747113466263,,,,,-0.23230457305908203
,mappo,,,,13.0,0.68,34.0,-11.615228086709976,-3.018749948590994,-0.011706803777371988,-0.41501843166770414,-11.615228086709976,0.0,-3.5204095244407654,0.35065662439410517,0.0,-5.000000074505806,0.7427908569574356,,,,,,,,,,,
-0.013418847694993019,mappo,0.674512505531311,1.2268097400665283,0.0009957985995331777,14.0,,,,,,,,,,,,,,0.0,,,,,0.01060817576944828,,,,,-0.14275923371315002
,mappo,,,,14.0,0.0,0.0,-7.137962028384209,0.0,0.0015923909165564964,-0.3959226532606408,-7.137962028384209,0.0,-2.1262665325775743,0.38263483310720403,0.0,-5.000000074505806,0.6968205633759499,,,,,,,,,,,
-0.014388356357812881,mappo,2.0409882068634033,1.216825008392334,0.0009954984994998332,15.0,,,,,,,,,,,,,,0.0,,,,,0.007691226899623871,,,,,-0.24407745897769928
,mappo,,,,15.0,0.0,0.0,-12.203871846199036,0.0,-0.002952239594144146,-0.39640345178486314,-12.203871846199036,0.0,-3.6522133573889732,0.47141310289953253,-7.5,-5.000000074505806,0.57761159658432,,,,,,,,,,,
-0.010383950546383858,mappo,4.521548271179199,1.2106432914733887,0.0009951983994664888,16.0,,,,,,,,,,,,,,0.0,,,,,0.012515516951680183,,,,,-0.3145332932472229
,mappo,,,,16.0,0.98,49.0,-15.726665079593658,-4.681249920278788,-0.0038154413743995974,-0.40440355557075236,-15.726665079593658,0.0,-6.018365575931966,0.38116962312699343,0.0,-5.000000074505806,0.6299002020061016,,,,,,,,,,,
