actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01625051535665989,imappo,0.0001448753901058808,0.25344476103782654,0.001,0.0,,,,,,,,,,,,0.5,,,,,0.5534093976020813,,,,,-6.502793257823214e-05
,imappo,,,,0.0,0.0,0.0,-0.003251395421102643,0.0,0.04168527067315608,-0.39875741738069337,-0.08415933611104265,0.08090794086456299,0.0,0.2729128118226072,0.778481014072895,,,,,,,,,,,
-0.0020127599127590656,imappo,0.016822656616568565,-3.7454476356506348,0.0009981963927855712,1.0,,,,,,,,,,,,0.4991983967935872,,,,,1.6546512842178345,,,,,-0.022592192515730858
,imappo,,,,1.0,0.0,0.0,-1.1296096225269139,0.0,-0.001821928125082195,-0.27555165617297916,-1.357564628124237,0.2279550025705248,-1.3321920782327652,0.25200104039709004,0.42347711652517317,,,,,,,,,,,
-0.011626594699919224,imappo,0.07959317415952682,-0.7471745014190674,0.0009963927855711422,2.0,,,,,,,,,,,,0.49839679358717437,,,,,0.8109328746795654,,,,,-0.04381435364484787
,imappo,,,,2.0,0.0,0.0,-2.1907174438238144,0.0,-0.008654601837179143,-0.3483924078682321,-2.30329586006701,0.1125784538089647,-2.2578381672501564,0.3115893003994188,0.6571032953262329,,,,,,,,,,,
-0.007355155423283577,imappo,0.009876606054604053,0.2522697150707245,0.0009945891783567134,3.0,,,,,,,,,,,,0.4975951903807615,,,,,2.4813055992126465,,,,,0.0026386978570371866
,imappo,,,,3.0,0.0,0.0,0.13193490594858304,0.0,-0.0013656877806909051,-0.3727203083290078,-0.18435882806079462,0.316293734125793,-0.21740898489952087,0.4071361532623996,0.5273071911931038,,,,,,,,,,,
-0.006946489214897156,imappo,0.0069136605598032475,-1.745930790901184,0.0009927855711422847,4.0,,,,,,,,,,,,0.4967935871743487,,,,,1.991365671157837,,,,,0.004579017870128155
,imappo,,,,4.0,0.0,0.0,0.22895087429787964,0.0,0.015699497415880614,-0.3292191586078843,-0.0028962232172489166,0.2318470972822979,-0.032546818256378174,0.34317025693781034,0.6185884594917297,,,,,,,,,,,
-0.008680828846991062,imappo,0.015375908464193344,-0.7491291165351868,0.0009909819639278557,5.0,,,,,,,,,,,,0.49599198396793587,,,,,2.0394937992095947,,,,,-0.021311895921826363
,imappo,,,,5.0,0.0,0.0,-1.0655948114581406,0.0,0.009907309959325872,-0.3669301408663159,-1.3022101875394583,0.23661537317093462,-1.3592265993356705,0.41403924645237566,0.6009408909082413,,,,,,,,,,,
-0.0028819027356803417,imappo,0.01123858243227005,-0.7520523071289062,0.0009891783567134269,6.0,,,,,,,,,,,,0.49519038076152305,,,,,3.3104119300842285,,,,,-0.00052569096442312
,imappo,,,,6.0,0.0,0.0,-0.026284548221156,0.0,-0.026328100085834194,-0.35767065260733943,-0.46600929932901636,0.4397247517481446,-0.47711915522813797,0.3951086089218734,0.6333489912748337,,,,,,,,,,,
-0.009545098058879375,imappo,2.7338335514068604,-0.7411684393882751,0.000987374749498998,7.0,,,,,,,,,,,,0.49438877755511024,,,,,1.5894238948822021,,,,,-0.16996745765209198
,imappo,,,,7.0,0.64,32.0,-8.49837276339531,-5.599999904632568,0.03688987384623488,-0.36681104559102096,-8.710503090173006,0.21213026996701956,-3.0847678184509277,0.3041857971329591,0.8254863777756691,,,,,,,,,,,
-0.008932883851230145,imappo,0.049665991216897964,-0.7558906674385071,0.000985571142284569,8.0,,,,,,,,,,,,0.4935871743486974,,,,,1.6942932605743408,,,,,-0.036915700882673264
,imappo,,,,8.0,0.0,0.0,-1.8457850608974695,0.0,-0.016544352101846016,-0.34542804294324014,-2.086367031559348,0.24058196984697133,-2.0367402769625187,0.3123456302637351,0.743503229022026,,,,,,,,,,,
-0.013278990052640438,imappo,0.024948425590991974,1.232318639755249,0.0009837675350701403,9.0,,,,,,,,,,,,0.49278557114228455,,,,,2.527355670928955,,,,,-0.02354866825044155
,imappo,,,,9.0,0.0,0.0,-1.1774333601351827,0.0,-0.009051454456766805,-0.41438141373510007,-1.490860567893833,0.313427209854126,-1.5010564103722572,0.43362872525722196,0.7072537273168564,,,,,,,,,,,
-0.01551627553999424,imappo,0.020743848755955696,0.24408119916915894,0.0009819639278557115,10.0,,,,,,,,,,,,0.49198396793587174,,,,,3.9147019386291504,,,,,0.0071253906935453415
,imappo,,,,10.0,0.0,0.0,0.35626954259350896,0.0,0.01023076420756297,-0.3890075725794304,-0.1226746478350833,0.478944183094427,-0.1522577777504921,0.4083599382929606,0.5084786882996559,,,,,,,,,,,
-0.008272998966276646,imappo,0.005192903336137533,-1.7716304063796997,0.0009801603206412825,11.0,,,,,,,,,,,,0.4911823647294589,,,,,0.968443751335144,,,,,-0.007234450429677963
,imappo,,,,11.0,0.0,0.0,-0.3617225300404243,0.0,-0.03199540751393215,-0.3280328200853546,-0.4737516320310533,0.11202909471467137,-0.29456713050603867,0.1808437303636765,0.7634740254282951,,,,,,,,,,,
-0.008487502112984657,imappo,0.011391213163733482,-2.7742199897766113,0.0009783567134268537,12.0,,,,,,,,,,,,0.4903807615230461,,,,,1.0341713428497314,,,,,-0.009065994061529636
,imappo,,,,12.0,0.0,0.0,-0.4532997042988427,0.0,-0.003837937415482884,-0.3222805213663378,-0.6224338489118963,0.16913414205191657,-0.47110944986343384,0.17479406145821486,0.7613485035300255,,,,,,,,,,,
-0.013234655372798443,imappo,0.011498288251459599,1.2310760021209717,0.0009765531062124248,13.0,,,,,,,,,,,,0.4895791583166333,,,,,1.6454720497131348,,,,,-0.012182704173028469
,imappo,,,,13.0,0.0,0.0,-0.6091351846698672,0.0,-0.10133634584553874,-0.4383894688799046,-0.8509237403050065,0.24178856215439737,-0.6645324677228928,0.3533345440391713,0.7755571985244751,,,,,,,,,,,
-0.01079949364066124,imappo,0.007926701568067074,1.2200596332550049,0.000974749498997996,14.0,,,,,,,,,,,,0.4887775551102204,,,,,3.939566135406494,,,,,0.009610758163034916
,imappo,,,,14.0,0.0,0.0,0.4805379055906087,0.0,-0.02319839798573753,-0.41671375499572605,-0.049484456423670053,0.5300223617814481,-0.07569277286529541,0.4661204707226716,0.6425429186224938,,,,,,,,,,,
-0.010786478407680988,imappo,1.1346133947372437,-0.8137968182563782,0.0009729458917835671,15.0,,,,,,,,,,,,0.4879759519038076,,,,,4.482700824737549,,,,,-0.10119694471359253
,imappo,,,,15.0,0.44,22.0,-5.059847287135199,-3.8499999344348907,-0.010412772305414819,-0.3507734052836895,-5.693862703803461,0.6340153985656798,-1.845773845911026,0.3630972467817628,0.4740416070818901,,,,,,,,,,,
-0.007084766868501902,imappo,0.06447213888168335,0.1932675987482071,0.0009711422845691383,16.0,,,,,,,,,,,,0.4871743486973948,,,,,0.9450684785842896,,,,,-0.0467546284198761
,imappo,,,,16.0,0.0,0.0,-2.337731495499611,0.0,-0.03343916560288562,-0.3977951654960634,-2.448928166180849,0.11119668837636709,-2.3817666713148355,0.3640728566060716,0.5486601206660271,,,,,,,,,,,
-0.017584865912795067,imappo,0.016666078940033913,1.1514649391174316,0.0009693386773547095,17.0,,,,,,,,,,,,0.486372745490982,,,,,1.5123405456542969,,,,,-0.013137374073266983
,imappo,,,,17.0,0.0,0.0,-0.6568687027320266,0.0,-0.050205340080992755,-0.4052433152683079,-0.8292641433654353,0.17239544927724637,-0.7902188152074814,0.41640332965994276,0.5841088151931763,,,,,,,,,,,
-0.012725550681352615,imappo,0.03692556545138359,-0.797039270401001,0.0009675350701402806,18.0,,,,,,,,,,,,0.48557114228456916,,,,,2.1332125663757324,,,,,-0.021999675780534744
,imappo,,,,18.0,0.0,0.0,-1.0999836823903024,0.0,0.0016558488594000664,-0.34777682833373547,-1.357174182892777,0.25719049922190607,-1.3669639006257057,0.35591069746260473,0.5246768426895142,,,,,,,,,,,
-0.008662449195981026,imappo,0.0020025870762765408,-0.8416486382484436,0.0009657314629258517,19.0,,,,,,,,,,,,0.4847695390781563,,,,,2.262594699859619,,,,,0.0006368895410560071
,imappo,,,,19.0,0.0,0.0,0.03184448118554428,0.0,-0.005676570285686466,-0.36287016218557255,-0.264888399571646,0.29673288119374774,-0.2696649208664894,0.3733232583620065,0.6196145382523537,,,,,,,,,,,
-0.009661253541707993,imappo,0.029073888435959816,-2.786200523376465,0.0009639278557114229,20.0,,,,,,,,,,,,0.48396793587174347,,,,,1.3714079856872559,,,,,-0.01624884642660618
,imappo,,,,20.0,0.0,0.0,-0.8124423171393573,0.0,0.025547122769836506,-0.3300842202934291,-0.9962212346144952,0.18377891520503908,-1.1319146305322647,0.4402305002477078,0.60043427079916,,,,,,,,,,,
-0.00815147440880537,imappo,1.7148408889770508,-0.8657994866371155,0.000962124248496994,21.0,,,,,,,,,,,,0.48316633266533066,,,,,1.0231072902679443,,,,,-0.153312087059021
,imappo,,,,21.0,0.48,24.0,-7.665604889392853,-4.199999928474426,-0.031188576962904335,-0.3756839561392553,-7.780072081834078,0.11446719749073964,-3.4666866287589073,0.29348700141417794,0.7125381201505661,,,,,,,,,,,
-0.007148110307753086,imappo,0.020410513505339622,0.1151595488190651,0.0009603206412825651,22.0,,,,,,,,,,,,0.48236472945891784,,,,,1.9878642559051514,,,,,0.001996389590203762
,imappo,,,,22.0,0.0,0.0,0.09981947345659137,0.0,-0.00514820698845142,-0.37966152936860453,-0.12829053949099034,0.2281100131222047,-0.09892329573631287,0.3554424905523774,0.5021166098117829,,,,,,,,,,,
-0.009569980204105377,imappo,0.05658652260899544,0.17922326922416687,0.0009585170340681363,23.0,,,,,,,,,,,,0.481563126252505,,,,,1.7246382236480713,,,,,-0.0418420284986496
,imappo,,,,23.0,0.0,0.0,-2.0921013429760933,0.0,0.010592058263455328,-0.3623347755346913,-2.3436598256230354,0.25155847996938974,-2.3881765455007553,0.3962594374188484,0.6341262075304985,,,,,,,,,,,
-0.007239332422614098,imappo,0.08037590980529785,-1.8467906713485718,0.0009567134268537074,24.0,,,,,,,,,,,,0.4807615230460922,,,,,1.661651849746704,,,,,-0.04838573932647705
,imappo,,,,24.0,0.0,0.0,-2.4192871395498514,0.0,-0.036269357381570444,-0.3505002221572795,-2.646566228941083,0.22727904620114714,-2.525230849161744,0.26543420469170087,0.5762639445066452,,,,,,,,,,,
-0.01148660946637392,imappo,0.004639129154384136,-0.8382431268692017,0.0009549098196392785,25.0,,,,,,,,,,,,0.47995991983967934,,,,,0.8070007562637329,,,,,0.001172150019556284
,imappo,,,,25.0,0.0,0.0,0.05860750423744321,0.0,0.00444231908159054,-0.36501241430232767,-0.03357279044575989,0.09218029498879332,0.0,0.3269973050319095,0.6944628760218621,,,,,,,,,,,
