actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.018340079113841057,imappo,13.705556869506836,1.2591354846954346,0.001,0.0,,,,,,,,,,,,,,0.5,,,,,0.03279520198702812,,,,,-0.432241290807724
,imappo,,,,0.0,0.0,0.0,-21.612062335014343,0.0,-0.01291711591306921,-0.401485738264455,-21.61749878525734,0.0054364316165447235,-2.7397364359349012,0.40514423659988097,0.0,-18.868503822479397,0.7025189045071601,,,,,,,,,,,
-0.0155510688200593,imappo,28.968303680419922,1.2579811811447144,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.49986662220740247,,,,,0.03326110541820526,,,,,-0.6124562621116638
,imappo,,,,1.0,0.66,33.0,-30.622809290885925,-2.887499950826168,-0.02987978081824849,-0.40493265753320884,-30.627102434635162,0.004293069243431091,-2.1322864377871156,0.4267162885040534,0.0,-25.599220138043165,0.6488599126040936,,,,,,,,,,,
-0.01419128943234682,imappo,25.456113815307617,1.2524662017822266,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.49973324441480493,,,,,0.04195040464401245,,,,,-0.5933921337127686
,imappo,,,,2.0,0.0,0.0,-29.669607400894165,0.0,-0.04528508346675153,-0.4144907272129785,-29.67518162727356,0.005574353039264679,-0.8918487019836903,0.387625512606661,0.0,-28.711182795464993,0.6312881031632424,,,,,,,,,,,
-0.015983646735548973,imappo,17.88202476501465,1.2473615407943726,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.4995998666222074,,,,,0.03667069226503372,,,,,-0.5068225264549255
,imappo,,,,3.0,0.3,15.0,-25.341126412153244,-1.3124999776482582,0.01276876932615778,-0.4022987531279796,-25.346275061368942,0.005148908123373985,-1.835470238700509,0.4089315162582352,0.0,-22.21770655736327,0.7293920592963695,,,,,,,,,,,
-0.011990995146334171,imappo,18.769725799560547,1.2459083795547485,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.49946648882960987,,,,,0.04072612524032593,,,,,-0.5193523168563843
,imappo,,,,4.0,0.84,42.0,-25.96761927008629,-3.9374999329447746,-0.005689183712746626,-0.42028416907123756,-25.972915172576904,0.005295963026583195,-4.394421763718128,0.43559913966964814,0.0,-17.650619175750762,0.6983304172754288,,,,,,,,,,,
-0.007220570929348469,imappo,54.39810562133789,1.2489259243011475,0.0009984994998332778,5.0,,,,,,,,,,,,,,0.49933311103701233,,,,,0.03909870609641075,,,,,-0.854453444480896
,imappo,,,,5.0,0.88,44.0,-42.722672045230865,-6.08124989643693,-0.025173004552648592,-0.40937833712087013,-42.72986847162247,0.007196046411991119,-7.294643464498222,0.36156707333526583,0.0,-29.280990656465292,0.7558401767909527,,,,,,,,,,,
-0.009268864057958126,imappo,32.151283264160156,1.2427003383636475,0.0009981993997999334,6.0,,,,,,,,,,,,,,0.4991997332444148,,,,,0.04417697340250015,,,,,-0.6738216280937195
,imappo,,,,6.0,0.82,41.0,-33.69108110666275,-3.9374999329447746,-0.018124175351232452,-0.4117752128622669,-33.700003147125244,0.008922237902879715,-2.895769799128175,0.3365370470959306,0.0,-26.7733714915812,0.7814840278029442,,,,,,,,,,,
-0.011241701431572437,imappo,12.560288429260254,1.2339966297149658,0.000997899299766589,7.0,,,,,,,,,,,,,,0.49906635545181727,,,,,0.03520341217517853,,,,,-0.4566255509853363
,imappo,,,,7.0,0.22,11.0,-22.831277698278427,-0.9624999836087227,-0.006997356105614472,-0.4135183037724346,-22.83633643388748,0.005058581184130162,-1.9003748008981347,0.35018684495844354,0.0,-19.903132682142314,0.7265899373590946,,,,,,,,,,,
-0.011689613573253155,imappo,12.462778091430664,1.227363109588623,0.0009975991997332445,8.0,,,,,,,,,,,,,,0.49893297765921973,,,,,0.035833146423101425,,,,,-0.4378677308559418
,imappo,,,,8.0,0.48,24.0,-21.893384486436844,-2.099999964237213,0.009200582718165151,-0.4108526920317672,-21.89763233065605,0.004247657489031553,-3.6705939462408423,0.30552774042348574,0.0,-16.03091391394264,0.7938251920044422,,,,,,,,,,,
-0.009520367719233036,imappo,19.752634048461914,1.2209498882293701,0.0009972990996999,9.0,,,,,,,,,,,,,,0.4987995998666222,,,,,0.03424040228128433,,,,,-0.5927104353904724
,imappo,,,,9.0,0.1,5.0,-29.635520696640015,-0.4374999925494194,0.014455149154601,-0.4059705830659368,-29.639879196882248,0.004358484409749508,-3.262615925632417,0.43631573548282176,-12.0,-21.0863985234173,0.6018959033489227,,,,,,,,,,,
-0.013532264158129692,imappo,6.101304531097412,1.2186212539672852,0.0009969989996665555,10.0,,,,,,,,,,,,,,0.49866622207402467,,,,,0.04027833044528961,,,,,-0.3596896231174469
,imappo,,,,10.0,0.0,0.0,-17.984481066465378,0.0,-0.009003840589294043,-0.42741297229076736,-17.98794776201248,0.0034667563886614516,-1.0048157926648855,0.4615316047866145,0.0,-17.008246669662185,0.6441302894055844,,,,,,,,,,,
-0.009849962778389454,imappo,13.560315132141113,1.2181161642074585,0.000996698899633211,11.0,,,,,,,,,,,,,,0.49853284428142713,,,,,0.03769919276237488,,,,,-0.5036860108375549
,imappo,,,,11.0,0.0,0.0,-25.184299618005753,0.0,-0.0251284879053415,-0.40706594169023447,-25.189559549093246,0.005259878933429718,-2.7953890673816204,0.43960053945556865,0.0,-22.40157648967579,0.6453740368783474,,,,,,,,,,,
-0.010511721484363079,imappo,5.230131149291992,1.2144482135772705,0.0009963987995998667,12.0,,,,,,,,,,,,,,0.4983994664888296,,,,,0.036553241312503815,,,,,-0.011672678403556347
,imappo,,,,12.0,0.0,0.0,-0.5836338996887207,0.0,0.01392720885610288,-0.4144245022034738,-0.5906343460083008,0.00700058788061142,-1.241981292143464,22.439947010160722,0.0,-21.3881034841761,0.6695355716347694,,,,,,,,,,,
-0.012564904056489468,imappo,21.6989803314209,1.2128865718841553,0.0009960986995665223,13.0,,,,,,,,,,,,,,0.49826608869623207,,,,,0.04058440774679184,,,,,-0.602371335029602
,imappo,,,,13.0,0.36,18.0,-30.11856782436371,-1.5749999731779099,-0.028597422152586205,-0.42838355046114884,-30.122222900390625,0.0036555007100105286,-2.625853327102959,0.38636220153148315,0.0,-25.85075095668435,0.7753280545771122,,,,,,,,,,,
-0.00809266697615385,imappo,18.19451332092285,1.2099095582962036,0.0009957985995331777,14.0,,,,,,,,,,,,,,0.49813271090363453,,,,,0.03240308165550232,,,,,-0.5706832408905029
,imappo,,,,14.0,0.0,0.0,-28.534165143966675,0.0,-0.031302827186436843,-0.4388081683573546,-28.538921892642975,0.004756784066557884,-2.1920999381691217,0.33860989397417995,0.0,-26.21532106772065,0.7325717182457447,,,,,,,,,,,
-0.013834157958626747,imappo,10.044219970703125,1.2104132175445557,0.0009954984994998332,15.0,,,,,,,,,,,,,,0.497999333111037,,,,,0.032816268503665924,,,,,-0.46922412514686584
,imappo,,,,15.0,0.0,0.0,-23.461204439401627,0.0,-0.0036955764221602294,-0.41123826865805313,-23.46357560157776,0.0023710615932941437,-0.5313663929700851,0.3912425170123015,0.0,-22.9085177462548,0.6894417406618595,,,,,,,,,,,
-0.011886951513588428,imappo,17.075843811035156,1.181290626525879,0.0009951983994664888,16.0,,,,,,,,,,,,,,0.49786595531843947,,,,,0.030501361936330795,,,,,-0.5914468765258789
,imappo,,,,16.0,0.1,5.0,-29.57234525680542,-0.4374999925494194,-0.06764036303081866,-0.4281598914822098,-29.57542371749878,0.003078468143939972,-1.5087277768179774,0.40308768781051185,0.0,-27.53648353368044,0.6905998638272286,,,,,,,,,,,
-0.010185513645410538,imappo,44.80168533325195,1.1947717666625977,0.0009948982994331444,17.0,,,,,,,,,,,,,,0.49773257752584193,,,,,0.03871310129761696,,,,,-0.8686158061027527
,imappo,,,,17.0,1.0,50.0,-43.430791795253754,-9.01249984651804,-0.00021404729079677054,-0.4143570333471871,-43.43622887134552,0.005437232553958893,-8.610926248133183,0.4639515822291287,0.0,-25.862183593213558,0.6254932053387166,,,,,,,,,,,
-0.009871961548924446,imappo,18.73943519592285,1.170833945274353,0.0009945981993998,18.0,,,,,,,,,,,,,,0.4975991997332444,,,,,0.03353339061141014,,,,,-0.6136254072189331
,imappo,,,,18.0,0.02,1.0,-30.68127030134201,-0.08749999850988388,-0.020633451681476345,-0.4304287404884235,-30.68666446208954,0.005394177511334419,-5.044216440059245,0.3642477100438555,0.0,-25.4681337686161,0.7602985288202763,,,,,,,,,,,
-0.010322113521397114,imappo,24.511648178100586,1.153427004814148,0.0009942980993664554,19.0,,,,,,,,,,,,,,0.49746582194064687,,,,,0.03770419955253601,,,,,-0.6965130567550659
,imappo,,,,19.0,0.48,24.0,-34.825656831264496,-2.099999964237213,-0.04206282213601753,-0.4375932851107791,-34.833066046237946,0.007409006357192993,-2.7570149563252926,0.49269642403305625,0.0,-29.989091344177723,0.5888633923232556,,,,,,,,,,,
-0.016830798238515854,imappo,18.26458168029785,1.179542899131775,0.000993997999333111,20.0,,,,,,,,,,,,,,0.49733244414804934,,,,,0.032686300575733185,,,,,-0.6135550141334534
,imappo,,,,20.0,0.3,15.0,-30.677750825881958,-1.3124999776482582,0.0003385465881535765,-0.41656669069925556,-30.680881083011627,0.003130462020635605,-1.8439636528491974,0.3637438017588579,0.0,-27.47193306684494,0.7084597799181939,,,,,,,,,,,
-0.010389117524027824,imappo,21.8353271484375,1.1916699409484863,0.0009936978992997666,21.0,,,,,,,,,,,,,,0.4971990663554518,,,,,0.033648669719696045,,,,,-0.6111993193626404
,imappo,,,,21.0,0.76,38.0,-30.559963554143906,-5.337499909102917,-0.04260364304519726,-0.4017275511432672,-30.564719915390015,0.0047564199194312096,-5.981406977400184,0.37327492603117207,0.0,-19.174756600521505,0.7582046008110046,,,,,,,,,,,
-0.01026870310306549,imappo,23.480422973632812,1.177764892578125,0.0009933977992664222,22.0,,,,,,,,,,,,,,0.49706568856285427,,,,,0.03283882886171341,,,,,-0.6961348652839661
,imappo,,,,22.0,0.58,29.0,-34.80674231052399,-2.93124995008111,-0.02223872512337266,-0.40948984568967717,-34.80980980396271,0.0030677281320095062,-3.7460349705070257,0.3518090988818585,0.0,-28.052605532109737,0.683642085492611,,,,,,,,,,,
-0.010732181370258331,imappo,22.482585906982422,1.1758893728256226,0.0009930976992330778,23.0,,,,,,,,,,,,,,0.49693231077025674,,,,,0.038867220282554626,,,,,-0.7125556468963623
,imappo,,,,23.0,0.2,10.0,-35.627780973911285,-1.3124999776482582,-0.05096568185575734,-0.44125297712162137,-35.63555288314819,0.0077719539403915405,-4.270084917545319,0.38443028663232326,0.0,-29.94517970085144,0.7245311631262302,,,,,,,,,,,
-0.011410373263061047,imappo,19.23047637939453,1.1803905963897705,0.0009927975991997334,24.0,,,,,,,,,,,,,,0.4967989329776592,,,,,0.032168399542570114,,,,,-0.6369755864143372
,imappo,,,,24.0,0.8,40.0,-31.848781287670135,-3.4999999403953552,-0.05504204438290117,-0.419333266436297,-31.852681636810303,0.003901001065969467,-2.6009198259562254,0.38323920722359617,0.0,-25.660626459866762,0.6039787565171718,,,,,,,,,,,
-0.010531485080718994,imappo,12.106922149658203,1.1851707696914673,0.0009924974991663887,25.0,,,,,,,,,,,,,,0.49666555518506167,,,,,0.03429381549358368,,,,,-0.5516032576560974
