actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.023279009386897087,imappo,34.342254638671875,1.2628557682037354,0.001,0.0,,,,,,,,,,,,,,0.5,,,,,0.254866361618042,,,,,-0.6628249883651733
,imappo,,,,0.0,0.46,23.0,-33.14125019311905,-3.3249999433755875,-0.008612091742179473,-0.39621605315915076,-33.19724887609482,0.05599867273122072,-4.661456662230194,0.361615845000415,0.0,-25.167580181732774,0.7041597825288772,,,,,,,,,,,
-0.011152567341923714,imappo,16.432252883911133,-2.742140769958496,0.0009996998999666556,1.0,,,,,,,,,,,,,,0.49986662220740247,,,,,0.17705971002578735,,,,,-0.4754004180431366
,imappo,,,,1.0,0.0,0.0,-23.77002263069153,0.0,-0.007924449878657924,-0.31010555844113696,-23.79047504067421,0.020452248863875866,-0.6822668481618166,0.41499256736278767,0.0,-23.20517072547227,0.601364187002182,,,,,,,,,,,
-0.011618360877037048,imappo,21.821489334106445,1.27638578414917,0.0009993997999333112,2.0,,,,,,,,,,,,,,0.49973324441480493,,,,,0.2193012237548828,,,,,-0.551788866519928
,imappo,,,,2.0,0.04,2.0,-27.589443564414978,-0.17499999701976776,-0.012744187572593546,-0.41041481951106107,-27.614873468875885,0.02542969584465027,-3.4287492586299777,0.39965250276327424,0.0,-23.987617552280426,0.7644526603817939,,,,,,,,,,,
-0.005381952039897442,imappo,24.176179885864258,-2.7343990802764893,0.0009990996998999666,3.0,,,,,,,,,,,,,,0.4995998666222074,,,,,0.19274595379829407,,,,,-0.586992621421814
,imappo,,,,3.0,0.0,0.0,-29.34963285923004,0.0,-0.015120185014154686,-0.3177988876996096,-29.37509560585022,0.0254628024995327,-0.6666579805314541,0.4299218863416172,0.0,-28.8054405041039,0.6268764621019364,,,,,,,,,,,
-0.013670495711266994,imappo,30.798267364501953,1.284810185432434,0.0009987995998666222,4.0,,,,,,,,,,,,,,0.49946648882960987,,,,,0.15811240673065186,,,,,-0.6604884266853333
,imappo,,,,4.0,0.4,20.0,-33.02441984415054,-2.056249964982271,-0.021671776116022556,-0.4080453626374947,-33.04922080039978,0.02480093017220497,-4.258614094927907,0.3295204063888377,0.0,-26.63415984623134,0.7405953855812549,,,,,,,,,,,
