actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.01995071955025196,mappo,1.1394665241241455,1.2630541324615479,0.001,0.0,,,,,,,,,,,,,0.0,,,,,0.017942318692803383,,,,,-0.13790738582611084
,mappo,,,,0.0,0.46,23.0,-6.895369373261929,-2.0124999657273293,0.012009083423095035,-0.39480185040156357,-6.895369373261929,0.0,-4.899678845889866,0.3996022380379145,0.0,0.647037153095007,,,,,,,,,,,
-0.01983826234936714,mappo,2.3575994968414307,1.2668038606643677,0.000996989966555184,1.0,,,,,,,,,,,,,0.0,,,,,0.022869929671287537,,,,,-0.1727149933576584
,mappo,,,,1.0,0.78,39.0,-8.635749910026789,-4.987499915063381,-0.022791878886010863,-0.3998495635460131,-8.635749910026789,0.0,-3.6150698643177748,0.3894612267655475,0.0,0.6728420385718346,,,,,,,,,,,
-0.014907747507095337,mappo,0.11067380756139755,1.2763340473175049,0.000993979933110368,2.0,,,,,,,,,,,,,0.0,,,,,0.01190360076725483,,,,,-0.050853267312049866
,mappo,,,,2.0,0.22,11.0,-2.5426632948219776,-0.9624999836087227,0.030477954844627675,-0.41460831617587246,-2.5426632948219776,0.0,-1.6045951675623655,0.4085621845533751,0.0,0.6926048666238784,,,,,,,,,,,
-0.01138417236506939,mappo,4.374355792999268,1.2811062335968018,0.0009909698996655519,3.0,,,,,,,,,,,,,0.0,,,,,0.008223174139857292,,,,,-0.2409432828426361
,mappo,,,,3.0,0.62,31.0,-12.04716445505619,-2.7124999538064003,0.01028188953345932,-0.4078957597084809,-12.04716445505619,0.0,-3.125824007205665,0.3719319159633869,-24.75,0.6515793925523758,,,,,,,,,,,
-0.012989609502255917,mappo,0.8363855481147766,1.2814630270004272,0.0009879598662207358,4.0,,,,,,,,,,,,,0.0,,,,,0.021641472354531288,,,,,-0.1179993525147438
,mappo,,,,4.0,0.4,20.0,-5.899967610836029,-2.274999961256981,-0.004538656713293676,-0.40670611103996634,-5.899967610836029,0.0,-3.6004998488351703,0.38677703168650623,0.0,0.6868883135914803,,,,,,,,,,,
-0.010656502097845078,mappo,9.231829643249512,1.2866768836975098,0.0009849498327759198,5.0,,,,,,,,,,,,,0.0,,,,,0.01206367276608944,,,,,-0.36192360520362854
,mappo,,,,5.0,1.0,50.0,-18.09617856144905,-8.487499855458736,-0.027765719098646002,-0.4068438598405919,-18.09617856144905,0.0,-9.610226321034133,0.4361571801301807,0.0,0.5702864541113377,,,,,,,,,,,
