actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.010531261563301086,imappo,0.00019117334159091115,0.25167810916900635,0.001,0.0,,,,,,,,,,,,0.5,,,,,0.7120925188064575,,,,,0.0014465004205703735
,imappo,,,,0.0,0.0,0.0,0.07232501887483522,0.0,-0.018891694835247108,-0.3910439029787085,-0.06304706854280084,0.1353720873594284,0.0,0.3468885312831844,0.6649505564570427,,,,,,,,,,,
-0.003499105339869857,imappo,0.0008327436516992748,-3.751384973526001,0.0009996998999666556,1.0,,,,,,,,,,,,0.49986662220740247,,,,,1.3506159782409668,,,,,0.004357706289738417
,imappo,,,,1.0,0.0,0.0,0.2178853079676628,0.0,0.010062452158877022,-0.2786549330176058,0.007809920272848103,0.21007538912817836,0.0,0.27640239988795656,0.6003114619851112,,,,,,,,,,,
-0.015463822521269321,imappo,0.005411222577095032,-0.7608343362808228,0.0009993997999333112,2.0,,,,,,,,,,,,0.49973324441480493,,,,,1.0602301359176636,,,,,-0.01184102427214384
,imappo,,,,2.0,0.0,0.0,-0.5920512026641518,0.0,0.011942971939532754,-0.3505928609520197,-0.7548043981660157,0.16275319340638816,-0.6000743508338928,0.18391984847403364,0.7256304538249969,,,,,,,,,,,
-0.007192860823124647,imappo,4.531054496765137,0.23191127181053162,0.0009990996998999666,3.0,,,,,,,,,,,,0.4995998666222074,,,,,2.684072256088257,,,,,-0.22635269165039062
,imappo,,,,3.0,0.82,41.0,-11.31763506308198,-7.174999877810478,0.014872846102321091,-0.3760775789851323,-11.679303586483002,0.36166853609029204,-4.559835184365511,0.41673615452600643,0.6797231638431549,,,,,,,,,,,
-0.015525446273386478,imappo,0.00528660649433732,-1.7677693367004395,0.0009987995998666222,4.0,,,,,,,,,,,,0.49946648882960987,,,,,2.0421018600463867,,,,,0.006105768494307995
,imappo,,,,4.0,0.0,0.0,0.305288422270678,0.0,-0.0012591219102660034,-0.3272025663754903,0.04497741718660109,0.26031100284308195,-0.010633319616317749,0.38407242566518107,0.596245668232441,,,,,,,,,,,
-0.008459928445518017,imappo,1.6468472480773926,-0.7763081192970276,0.0009984994998332778,5.0,,,,,,,,,,,,0.49933311103701233,,,,,1.791888952255249,,,,,-0.12665089964866638
