actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.014184090308845043,mappo,0.0009312643087469041,1.252926230430603,0.001,0.0,,,,,,,,,,,,0.0,,,,,0.05190231651067734,,,,,-0.005355673376470804
,mappo,,,,0.0,0.0,0.0,-0.26778369618114084,0.0,-0.023497575376268287,-0.41162229361361824,-0.26778369618114084,0.0,-0.14679300040006638,0.3141291734027618,0.7661715078353882,,,,,,,,,,,
-0.01330532692372799,mappo,0.00024321244563907385,1.25211763381958,0.0009996998999666556,1.0,,,,,,,,,,,,0.0,,,,,0.12091027200222015,,,,,0.001081875991076231
,mappo,,,,1.0,0.0,0.0,0.05409380089258775,0.0,-0.03852942651360536,-0.4156185848696623,0.05409380089258775,0.0,0.0,0.5082418119127396,0.5467220070958138,,,,,,,,,,,
-0.012701191939413548,mappo,0.008098181337118149,1.2543458938598633,0.0009993997999333112,2.0,,,,,,,,,,,,0.0,,,,,0.08131686598062515,,,,,-0.01338405255228281
,mappo,,,,2.0,0.0,0.0,-0.6692026061355136,0.0,-0.016112359497242323,-0.39990633355046157,-0.6692026061355136,0.0,-0.7365071251988411,0.4833232118107844,0.39678688436746595,,,,,,,,,,,
-0.015977144241333008,mappo,0.18383754789829254,1.254726767539978,0.0009990996998999666,3.0,,,,,,,,,,,,0.0,,,,,0.05423156917095184,,,,,-0.049568891525268555
,mappo,,,,3.0,0.0,0.0,-2.47844470286509,0.0,-0.04948925507665081,-0.41285390412667766,-2.47844470286509,0.0,-2.4893793873488903,0.47327787345057004,0.6381573510169983,,,,,,,,,,,
-0.009761649183928967,mappo,0.022209765389561653,1.2494784593582153,0.0009987995998666222,4.0,,,,,,,,,,,,0.0,,,,,0.11471595615148544,,,,,-0.02451620250940323
,mappo,,,,4.0,0.0,0.0,-1.2258101040497422,0.0,-0.010583074516034685,-0.41619714796252083,-1.2258101040497422,0.0,-1.0704637467861176,0.27143385859199043,0.8976275533437729,,,,,,,,,,,
-0.011559363454580307,mappo,9.969111442565918,1.2566440105438232,0.0009984994998332778,5.0,,,,,,,,,,,,0.0,,,,,0.037808895111083984,,,,,-0.3809331953525543
,mappo,,,,5.0,1.0,50.0,-19.046658635139465,-9.537499837577343,-0.03284014399662283,-0.42970472219167277,-19.046658635139465,0.0,-9.416730279102921,0.3701163751338754,0.7420066970586777,,,,,,,,,,,
-0.00940094143152237,mappo,0.014483082108199596,1.2422376871109009,0.0009981993997999334,6.0,,,,,,,,,,,,0.0,,,,,0.030618060380220413,,,,,0.0004054803866893053
,mappo,,,,6.0,0.0,0.0,0.020274016656912863,0.0,0.02577447752268114,-0.39912206978624454,0.020274016656912863,0.0,0.0,0.3936216096954013,0.6456645342707634,,,,,,,,,,,
-0.013509216718375683,mappo,0.004893818404525518,1.2500371932983398,0.000997899299766589,7.0,,,,,,,,,,,,0.0,,,,,0.06464575231075287,,,,,-0.0006282452959567308
,mappo,,,,7.0,0.0,0.0,-0.03141226648585871,0.0,-0.028306479700333398,-0.3902904439019039,-0.03141226648585871,0.0,-0.002283446490764618,0.38946810215293226,0.7196813577413559,,,,,,,,,,,
-0.013001024723052979,mappo,0.03721204027533531,1.242774248123169,0.0009975991997332445,8.0,,,,,,,,,,,,0.0,,,,,0.03386799246072769,,,,,-0.03431766480207443
,mappo,,,,8.0,0.0,0.0,-1.7158834002912045,0.0,0.017992802032694044,-0.40991902819951065,-1.7158834002912045,0.0,-1.7760646604001522,0.4521074838930872,0.65546580940485,,,,,,,,,,,
-0.01563526690006256,mappo,0.7328123450279236,1.2439508438110352,0.0009972990996999,9.0,,,,,,,,,,,,0.0,,,,,0.037588514387607574,,,,,-0.10023295134305954
,mappo,,,,9.0,0.24,12.0,-5.011647744802758,-2.099999964237213,-0.0875347531227817,-0.43693497727508657,-5.011647744802758,0.0,-2.756025006994605,0.36884695563094283,0.6995222601294517,,,,,,,,,,,
-0.011410590261220932,mappo,0.7725931406021118,1.2489619255065918,0.0009969989996665555,10.0,,,,,,,,,,,,0.0,,,,,0.07942995429039001,,,,,-0.09728823602199554
,mappo,,,,10.0,0.26,13.0,-4.864411397371441,-2.274999961256981,-0.038287141161845284,-0.41042782270233147,-4.864411397371441,0.0,-2.521706325933337,0.38100982689502416,0.7172167274355888,,,,,,,,,,,
-0.01211562380194664,mappo,0.051006365567445755,1.2513056993484497,0.000996698899633211,11.0,,,,,,,,,,,,0.0,,,,,0.03330879285931587,,,,,-0.04409179836511612
