actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,probe_collision_rate,probe_episode_collisions,probe_episode_return,probe_task_completion,return_mean
-0.009305136278271675,imappo,0.001202417304739356,0.2530946135520935,0.001,0.0,,,,,,,,,,,,0.5,,,,,3.266793727874756,,,,,-0.01141123753041029
,imappo,,,,0.0,0.0,0.0,-0.5705619017826393,0.0,-0.003058526520817395,-0.3921521462179953,-1.0155216031707823,0.44495970010757446,-0.8737587034702301,0.2534477690078347,0.8778915295004844,,,,,,,,,,,
-0.012522599659860134,imappo,0.1086646169424057,1.2554552555084229,0.0009996998999666556,1.0,,,,,,,,,,,,0.49986662220740247,,,,,3.2866227626800537,,,,,-0.048225097358226776
,imappo,,,,1.0,0.0,0.0,-2.411254806444049,0.0,0.013096661808503995,-0.4054764346801676,-2.82110758125782,0.40985277155414224,-2.8318702913820744,0.40314248780487105,0.6606076350808143,,,,,,,,,,,
-0.01449880562722683,imappo,0.00555370794609189,1.2626874446868896,0.0009993997999333112,2.0,,,,,,,,,,,,0.49973324441480493,,,,,2.846102714538574,,,,,-0.013218746520578861
,imappo,,,,2.0,0.0,0.0,-0.6609373273095116,0.0,-0.003980687947432671,-0.39889634045539424,-1.0128154215635732,0.3518780888989568,-0.9748580828309059,0.36491970088991366,0.7272899949550629,,,,,,,,,,,
-0.011031837202608585,imappo,0.003128539538010955,-0.7183545827865601,0.0009990996998999666,3.0,,,,,,,,,,,,0.4995998666222074,,,,,2.676750659942627,,,,,-0.01177689153701067
,imappo,,,,3.0,0.0,0.0,-0.5888445759192109,0.0,0.003678753817894176,-0.3572241567671881,-0.9257258852012455,0.33688129880465567,-0.9628571346402168,0.3906766514846822,0.6209654831886291,,,,,,,,,,,
-0.017154688015580177,imappo,0.022319426760077477,0.28915709257125854,0.0009987995998666222,4.0,,,,,,,,,,,,0.49946648882960987,,,,,3.292728900909424,,,,,0.010514953173696995
,imappo,,,,4.0,0.0,0.0,0.525747591513209,0.0,-0.0035130645759124945,-0.39024646127654705,0.06629721744684502,0.45945037656929344,-0.005514644086360931,0.4655713876345544,0.6314315542578697,,,,,,,,,,,
-0.01223111804574728,imappo,6.2403669357299805,0.2904456853866577,0.0009984994998332778,5.0,,,,,,,,,,,,0.49933311103701233,,,,,1.4860517978668213,,,,,-0.28718504309654236
,imappo,,,,5.0,0.9,45.0,-14.359251521527767,-8.312499858438969,0.011179962671064914,-0.368450142632355,-14.55593441426754,0.19668299017939717,-6.246176043525338,0.3600115078727413,0.650519585609436,,,,,,,,,,,
-0.005347478669136763,imappo,0.003787323134019971,-0.6897432208061218,0.0009981993997999334,6.0,,,,,,,,,,,,0.4991997332444148,,,,,1.0756937265396118,,,,,0.0009839426493272185
,imappo,,,,6.0,0.0,0.0,0.04919712635455653,0.0,-0.012875176389684384,-0.3649975718726637,-0.11234884831355885,0.16154597385320812,-0.03825098276138306,0.3037748821743662,0.5280226108431816,,,,,,,,,,,
