actor_loss,algorithm,critic_loss,entropy,entropy_coef,episode,episode_collision_rate,episode_collisions,episode_return,episode_reward_collision,episode_reward_dist,episode_reward_energy,episode_reward_env,episode_reward_intent,episode_reward_safety,episode_reward_task,episode_reward_threat,episode_reward_time,episode_task_completion,eta,eval_collision_rate,eval_episode_collisions,eval_episode_return,eval_task_completion,potential_loss,return_mean
,mappo,,,,575.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.02078467793762684,mappo,9.392083484272007e-06,-0.3264732360839844,0.0008271423807935979,576.0,,,,,,,,,,,,,,0.0,,,,,0.010416554287075996,0.006666666828095913
,mappo,,,,576.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.007785190362483263,mappo,1.7494381609139964e-05,-0.28181010484695435,0.0008268422807602534,577.0,,,,,,,,,,,,,,0.0,,,,,0.010233416222035885,0.006666666828095913
,mappo,,,,577.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0020127645693719387,mappo,2.6966421501128934e-05,-0.2401524931192398,0.000826542180726909,578.0,,,,,,,,,,,,,,0.0,,,,,0.010242026299238205,0.006666666828095913
,mappo,,,,578.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0071493289433419704,mappo,3.15160104946699e-05,-0.26075494289398193,0.0008262420806935645,579.0,,,,,,,,,,,,,,0.0,,,,,0.01006057858467102,0.006666666828095913
,mappo,,,,579.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.004730705171823502,mappo,3.98033662349917e-05,-0.2616311311721802,0.0008259419806602201,580.0,,,,,,,,,,,,,,0.0,,,,,0.01013120636343956,0.006666666828095913
,mappo,,,,580.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0005941682611592114,mappo,4.1631265048636124e-05,-0.26647016406059265,0.0008256418806268757,581.0,,,,,,,,,,,,,,0.0,,,,,0.010125376284122467,0.006666666828095913
,mappo,,,,581.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.004642801359295845,mappo,3.363601354067214e-05,-0.26552721858024597,0.0008253417805935312,582.0,,,,,,,,,,,,,,0.0,,,,,0.010057926177978516,0.006666666828095913
,mappo,,,,582.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0015524340560659766,mappo,1.274737951462157e-05,-0.3061526417732239,0.0008250416805601868,583.0,,,,,,,,,,,,,,0.0,,,,,0.010271234437823296,0.006666666828095913
,mappo,,,,583.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.005745282396674156,mappo,2.3115235308068804e-05,-0.27447283267974854,0.0008247415805268422,584.0,,,,,,,,,,,,,,0.0,,,,,0.010057806968688965,0.006666666828095913
,mappo,,,,584.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0076332916505634785,mappo,7.894186637713574e-06,-0.26811590790748596,0.0008244414804934978,585.0,,,,,,,,,,,,,,0.0,,,,,0.010038111358880997,0.006666666828095913
,mappo,,,,585.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.011502877809107304,mappo,0.00027384533314034343,-0.36714014410972595,0.0008241413804601534,586.0,,,,,,,,,,,,,,0.0,,,,,0.010739626362919807,0.013333333656191826
,mappo,,,,586.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.003157504368573427,mappo,0.00018701177032198757,-0.27293771505355835,0.000823841280426809,587.0,,,,,,,,,,,,,,0.0,,,,,0.010032964870333672,0.013333333656191826
,mappo,,,,587.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.005126535892486572,mappo,0.00025712623028084636,-1.0387206077575684,0.0008235411803934645,588.0,,,,,,,,,,,,,,0.0,,,,,0.01384974829852581,0.0
,mappo,,,,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0031898757442831993,mappo,0.001308138482272625,-0.30823296308517456,0.0008232410803601201,589.0,,,,,,,,,,,,,,0.0,,,,,0.01006864570081234,0.006666666828095913
,mappo,,,,589.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0013273549266159534,mappo,0.0005357868503779173,-0.4174613058567047,0.0008229409803267756,590.0,,,,,,,,,,,,,,0.0,,,,,0.010694305412471294,0.006666666828095913
,mappo,,,,590.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.003480120562016964,mappo,0.00018292198365088552,-0.3387995958328247,0.0008226408802934312,591.0,,,,,,,,,,,,,,0.0,,,,,0.010168989188969135,0.006666666828095913
,mappo,,,,591.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.012717001140117645,mappo,0.00010398270387668163,-0.36970463395118713,0.0008223407802600868,592.0,,,,,,,,,,,,,,0.0,,,,,0.00998295284807682,0.006666666828095913
,mappo,,,,592.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.01019669882953167,mappo,8.922859706217423e-05,-0.3992864489555359,0.0008220406802267422,593.0,,,,,,,,,,,,,,0.0,,,,,0.010155841708183289,0.013333333656191826
,mappo,,,,593.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019646739587187767,mappo,2.5575156541890465e-05,-0.4277206361293793,0.0008217405801933978,594.0,,,,,,,,,,,,,,0.0,,,,,0.010074465535581112,0.006666666828095913
,mappo,,,,594.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.003912592306733131,mappo,9.074633271666244e-05,-0.47523707151412964,0.0008214404801600533,595.0,,,,,,,,,,,,,,0.0,,,,,0.01023271307349205,0.013333333656191826
,mappo,,,,595.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.010644542053341866,mappo,4.5869604946346954e-05,-0.4430493712425232,0.0008211403801267089,596.0,,,,,,,,,,,,,,0.0,,,,,0.010088818147778511,0.013333333656191826
,mappo,,,,596.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0013544772518798709,mappo,2.6547322704573162e-05,-0.43564707040786743,0.0008208402800933645,597.0,,,,,,,,,,,,,,0.0,,,,,0.01011092122644186,0.013333333656191826
,mappo,,,,597.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0012462515151128173,mappo,3.337397356517613e-05,-0.44861215353012085,0.0008205401800600201,598.0,,,,,,,,,,,,,,0.0,,,,,0.01021671388298273,0.013333333656191826
,mappo,,,,598.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.040333520621061325,mappo,1.7909076632349752e-05,-0.4218901991844177,0.0008202400800266756,599.0,,,,,,,,,,,,,,0.0,,,,,0.010348386131227016,0.013333333656191826
,mappo,,,,599.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
,mappo,,,,599.0,,,,,,,,,,,,,,,0.0,0.0,0.6666666865348816,0.0,,
0.01691175252199173,mappo,1.84990913112415e-05,-0.44364556670188904,0.0008199399799933312,600.0,,,,,,,,,,,,,,0.0,,,,,0.010349901393055916,0.013333333656191826
,mappo,,,,600.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00011330400593578815,mappo,1.5178338799159974e-05,-0.4080790579319,0.0008196398799599866,601.0,,,,,,,,,,,,,,0.0,,,,,0.010261399671435356,0.013333333656191826
,mappo,,,,601.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0037101125344634056,mappo,8.43908310343977e-06,-0.40853431820869446,0.0008193397799266422,602.0,,,,,,,,,,,,,,0.0,,,,,0.010114217177033424,0.013333333656191826
,mappo,,,,602.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009642330929636955,mappo,1.1624352737271693e-05,-0.40171489119529724,0.0008190396798932978,603.0,,,,,,,,,,,,,,0.0,,,,,0.010201431810855865,0.013333333656191826
,mappo,,,,603.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.08226167410612106,mappo,1.0218884199275635e-05,-0.3854774832725525,0.0008187395798599533,604.0,,,,,,,,,,,,,,0.0,,,,,0.010232060216367245,0.013333333656191826
,mappo,,,,604.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.003939992748200893,mappo,9.315528586739674e-06,-0.3908378481864929,0.0008184394798266089,605.0,,,,,,,,,,,,,,0.0,,,,,0.010214912705123425,0.013333333656191826
,mappo,,,,605.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0012726630084216595,mappo,2.2779242499382235e-05,-0.3755517899990082,0.0008181393797932644,606.0,,,,,,,,,,,,,,0.0,,,,,0.01052760984748602,0.013333333656191826
,mappo,,,,606.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.006152517162263393,mappo,1.012802113109501e-05,-0.3887874484062195,0.00081783927975992,607.0,,,,,,,,,,,,,,0.0,,,,,0.010243130847811699,0.013333333656191826
,mappo,,,,607.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0005482936976477504,mappo,4.988996442989446e-05,-0.37959954142570496,0.0008175391797265756,608.0,,,,,,,,,,,,,,0.0,,,,,0.010051187127828598,0.006666666828095913
,mappo,,,,608.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.07616005837917328,mappo,2.7861060516443104e-05,-0.3781067430973053,0.0008172390796932312,609.0,,,,,,,,,,,,,,0.0,,,,,0.010093742981553078,0.006666666828095913
,mappo,,,,609.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03275526314973831,mappo,1.852467357821297e-05,-0.3742181062698364,0.0008169389796598867,610.0,,,,,,,,,,,,,,0.0,,,,,0.010128493420779705,0.006666666828095913
,mappo,,,,610.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.002408516127616167,mappo,3.543403363437392e-05,-0.3252515494823456,0.0008166388796265422,611.0,,,,,,,,,,,,,,0.0,,,,,0.009891387075185776,0.013333333656191826
,mappo,,,,611.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.043023671954870224,mappo,4.247266406309791e-05,-0.3751586377620697,0.0008163387795931977,612.0,,,,,,,,,,,,,,0.0,,,,,0.010142059996724129,0.006666666828095913
,mappo,,,,612.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.010374713689088821,mappo,0.00011353065201546997,-0.3392525613307953,0.0008160386795598533,613.0,,,,,,,,,,,,,,0.0,,,,,0.010164324194192886,0.013333333656191826
,mappo,,,,613.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.047726742923259735,mappo,7.07611397956498e-05,-0.38580411672592163,0.0008157385795265089,614.0,,,,,,,,,,,,,,0.0,,,,,0.010209467262029648,0.013333333656191826
,mappo,,,,614.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0089331716299057,mappo,2.718125506362412e-05,-0.38815680146217346,0.0008154384794931644,615.0,,,,,,,,,,,,,,0.0,,,,,0.010182471945881844,0.013333333656191826
,mappo,,,,615.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0006777020171284676,mappo,1.614511347725056e-05,-0.36795973777770996,0.00081513837945982,616.0,,,,,,,,,,,,,,0.0,,,,,0.010178549215197563,0.013333333656191826
,mappo,,,,616.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.013148438185453415,mappo,1.8010843632509932e-05,-0.36350250244140625,0.0008148382794264755,617.0,,,,,,,,,,,,,,0.0,,,,,0.010143072344362736,0.013333333656191826
,mappo,,,,617.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.031065328046679497,mappo,1.3709722225030418e-05,-0.3993474841117859,0.0008145381793931311,618.0,,,,,,,,,,,,,,0.0,,,,,0.010156484320759773,0.013333333656191826
,mappo,,,,618.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.07761073112487793,mappo,1.001339842332527e-05,-0.36226263642311096,0.0008142380793597867,619.0,,,,,,,,,,,,,,0.0,,,,,0.010103089734911919,0.013333333656191826
,mappo,,,,619.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.008921490982174873,mappo,4.10081247537164e-06,-0.39516597986221313,0.0008139379793264422,620.0,,,,,,,,,,,,,,0.0,,,,,0.010169930756092072,0.013333333656191826
,mappo,,,,620.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.02029629424214363,mappo,4.229129626764916e-05,-0.351805716753006,0.0008136378792930977,621.0,,,,,,,,,,,,,,0.0,,,,,0.009978928603231907,0.006666666828095913
,mappo,,,,621.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.039635468274354935,mappo,2.5208031729562208e-05,-0.35078516602516174,0.0008133377792597533,622.0,,,,,,,,,,,,,,0.0,,,,,0.010108022019267082,0.013333333656191826
,mappo,,,,622.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03397912159562111,mappo,2.093688271997962e-05,-0.38312047719955444,0.0008130376792264088,623.0,,,,,,,,,,,,,,0.0,,,,,0.01009511761367321,0.006666666828095913
,mappo,,,,623.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.05240820348262787,mappo,9.120803588302806e-05,-0.38459357619285583,0.0008127375791930644,624.0,,,,,,,,,,,,,,0.0,,,,,0.010439085774123669,0.013333333656191826
,mappo,,,,624.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.03810504823923111,mappo,3.576965900720097e-05,-0.3779575526714325,0.00081243747915972,625.0,,,,,,,,,,,,,,0.0,,,,,0.01014926377683878,0.013333333656191826
,mappo,,,,625.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0006569608231075108,mappo,0.0001072008817573078,-0.40602973103523254,0.0008121373791263755,626.0,,,,,,,,,,,,,,0.0,,,,,0.010129108093678951,0.006666666828095913
,mappo,,,,626.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0035945659037679434,mappo,5.105627860757522e-05,-0.3741469383239746,0.0008118372790930311,627.0,,,,,,,,,,,,,,0.0,,,,,0.010072920471429825,0.013333333656191826
,mappo,,,,627.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.023338479921221733,mappo,7.311536319321021e-05,-0.42165613174438477,0.0008115371790596865,628.0,,,,,,,,,,,,,,0.0,,,,,0.010165445506572723,0.006666666828095913
,mappo,,,,628.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00963984802365303,mappo,0.00013468241377267987,-0.4146159589290619,0.0008112370790263421,629.0,,,,,,,,,,,,,,0.0,,,,,0.010374017059803009,0.013333333656191826
,mappo,,,,629.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.024843307211995125,mappo,4.8408881411887705e-05,-0.44285157322883606,0.0008109369789929977,630.0,,,,,,,,,,,,,,0.0,,,,,0.010381199419498444,0.006666666828095913
,mappo,,,,630.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.005499496124684811,mappo,0.0006741282995790243,-1.1564054489135742,0.0008106368789596532,631.0,,,,,,,,,,,,,,0.0,,,,,0.013503391295671463,0.0
,mappo,,,,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.019270148128271103,mappo,0.0006537848967127502,-1.1097209453582764,0.0008103367789263088,632.0,,,,,,,,,,,,,,0.0,,,,,0.013066369108855724,0.0
,mappo,,,,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0067041548900306225,mappo,0.002384614897891879,-0.35582149028778076,0.0008100366788929644,633.0,,,,,,,,,,,,,,0.0,,,,,0.010238448157906532,0.013333333656191826
,mappo,,,,633.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0034278244711458683,mappo,0.0010431300615891814,-0.3475217819213867,0.0008097365788596199,634.0,,,,,,,,,,,,,,0.0,,,,,0.010159991681575775,0.013333333656191826
,mappo,,,,634.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.013585356064140797,mappo,0.0008324482478201389,-0.4720010459423065,0.0008094364788262755,635.0,,,,,,,,,,,,,,0.0,,,,,0.010560547932982445,0.006666666828095913
,mappo,,,,635.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.009980191476643085,mappo,0.0002276368031743914,-0.3992920219898224,0.0008091363787929311,636.0,,,,,,,,,,,,,,0.0,,,,,0.010354096069931984,0.013333333656191826
,mappo,,,,636.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.010357056744396687,mappo,0.0001803571212803945,-0.3733653128147125,0.0008088362787595865,637.0,,,,,,,,,,,,,,0.0,,,,,0.010233736597001553,0.013333333656191826
,mappo,,,,637.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.025789838284254074,mappo,7.695136446272954e-05,-0.38886719942092896,0.0008085361787262421,638.0,,,,,,,,,,,,,,0.0,,,,,0.010121328756213188,0.006666666828095913
,mappo,,,,638.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.009342360310256481,mappo,1.4906979231454898e-05,-0.42194822430610657,0.0008082360786928976,639.0,,,,,,,,,,,,,,0.0,,,,,0.010263459756970406,0.013333333656191826
,mappo,,,,639.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.00707794027402997,mappo,2.371158916503191e-05,-0.4490414559841156,0.0008079359786595532,640.0,,,,,,,,,,,,,,0.0,,,,,0.010500436648726463,0.013333333656191826
,mappo,,,,640.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.00020791204588022083,mappo,3.626109173637815e-05,-0.3488422930240631,0.0008076358786262088,641.0,,,,,,,,,,,,,,0.0,,,,,0.010248953476548195,0.013333333656191826
,mappo,,,,641.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.011271379888057709,mappo,0.0005137568805366755,-1.1069343090057373,0.0008073357785928643,642.0,,,,,,,,,,,,,,0.0,,,,,0.013864679262042046,0.0
,mappo,,,,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0018102210015058517,mappo,0.0007916278555057943,-0.38532164692878723,0.0008070356785595199,643.0,,,,,,,,,,,,,,0.0,,,,,0.010263754054903984,0.013333333656191826
,mappo,,,,643.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.009328283369541168,mappo,0.0004921206273138523,-1.1084340810775757,0.0008067355785261754,644.0,,,,,,,,,,,,,,0.0,,,,,0.01347401924431324,0.0
,mappo,,,,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.008731003850698471,mappo,0.0012675293255597353,-0.35918182134628296,0.000806435478492831,645.0,,,,,,,,,,,,,,0.0,,,,,0.010310353711247444,0.013333333656191826
,mappo,,,,645.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0005155176040716469,mappo,0.0005930039915256202,-0.36970439553260803,0.0008061353784594865,646.0,,,,,,,,,,,,,,0.0,,,,,0.010184099897742271,0.013333333656191826
,mappo,,,,646.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.014468135312199593,mappo,0.00024556557764299214,-0.3857361972332001,0.0008058352784261421,647.0,,,,,,,,,,,,,,0.0,,,,,0.01010425016283989,0.013333333656191826
,mappo,,,,647.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
5.3726485930383205e-05,mappo,0.00020824713283218443,-0.44316351413726807,0.0008055351783927976,648.0,,,,,,,,,,,,,,0.0,,,,,0.010308526456356049,0.013333333656191826
,mappo,,,,648.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.012104424647986889,mappo,0.0002121940633514896,-0.4553224742412567,0.0008052350783594532,649.0,,,,,,,,,,,,,,0.0,,,,,0.01058273296803236,0.013333333656191826
,mappo,,,,649.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.005278024356812239,mappo,8.793982851784676e-05,-0.40499451756477356,0.0008049349783261087,650.0,,,,,,,,,,,,,,0.0,,,,,0.010135569609701633,0.013333333656191826
,mappo,,,,650.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0026624612510204315,mappo,1.7957534510060214e-05,-0.3923785090446472,0.0008046348782927643,651.0,,,,,,,,,,,,,,0.0,,,,,0.010779701173305511,0.013333333656191826
,mappo,,,,651.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0006305417628027499,mappo,1.4765191735932603e-05,-0.40738362073898315,0.0008043347782594199,652.0,,,,,,,,,,,,,,0.0,,,,,0.010201623663306236,0.013333333656191826
,mappo,,,,652.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0005343821831047535,mappo,1.7513475540908985e-05,-0.41405490040779114,0.0008040346782260754,653.0,,,,,,,,,,,,,,0.0,,,,,0.010667122900485992,0.013333333656191826
,mappo,,,,653.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0023898272775113583,mappo,1.0853486855921801e-05,-0.409382164478302,0.000803734578192731,654.0,,,,,,,,,,,,,,0.0,,,,,0.010397462174296379,0.013333333656191826
,mappo,,,,654.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.0023912708275020123,mappo,1.3218446838436648e-05,-0.38054829835891724,0.0008034344781593864,655.0,,,,,,,,,,,,,,0.0,,,,,0.010094398632645607,0.013333333656191826
,mappo,,,,655.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
-0.0008924258872866631,mappo,8.938834980654065e-06,-0.385756254196167,0.000803134378126042,656.0,,,,,,,,,,,,,,0.0,,,,,0.01015462540090084,0.013333333656191826
,mappo,,,,656.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
0.016606608405709267,mappo,1.1499028914840892e-05,-0.3977168798446655,0.0008028342780926976,657.0,,,,,,,,,,,,,,0.0,,,,,0.010209944099187851,0.013333333656191826
